1032,1986,3.8493982E7,17.339300156,5.2293982E7
1032,1988,1373585.0,14.672150612,8373585.0
1032,1990,2.1836394E7,63.654243469,4.6836394E7
1032,1991,1.473E8,27.714042664,1.823E8
1032,1993,-1744560.0,9.133747101,3.225544E7
1032,1995,6.4112375E7,40.066879272,1.16112375E8
1032,1997,-2.2315211E7,7.039188862,5684789.0
1032,1999,5.1953919E7,15.560917854,8.3953919E7
1032,2002,9.3772504E7,46.160049438,1.93772504E8
1032,2004,-1.4E7,45.616096497,1.02E8
1032,2006,1.99847354E8,63.429157257,2.89847354E8
1032,2008,5.4318423E7,2.162522078,8.3953919E7
1032,2010,2.14804195E8,81.91469574,2.94804195E8
1032,2011,1.577016E7,32.319042206,1.8577016E8
1035,1982,5.4318423E7,5.698719978,8.3953919E7
1035,1992,7.8953919E7,6.063868046,8.3953919E7
1035,2002,-4937934.0,7.051520824,2062066.0
1035,2008,7.3953919E7,2.574013948,8.3953919E7
1035,2013,-193175.0,6.978907108,56825.0
1035,2014,6.8953919E7,10.480090141,8.3953919E7
103602,2015,5.4318423E7,0.753362,8.3953919E7
10367,1972,5988000.0,4.55364418,6000000.0
10367,1994,-5179312.0,6.170138836,7820688.0
10367,2000,7.3953919E7,4.176065922,8.3953919E7
1038,1995,-1.2116327E7,4.031585217,1.7519169E7
1038,2011,-2.0029184E7,13.84787178,970816.0
1038,2016,6.6282604E7,38.279457092,9.3282604E7
1039544,2006,5.4318423E7,0.982623994,8.3953919E7
10395,2008,7.1953919E7,9.779443741,8.3953919E7
10400,1983,1.84E7,3.389249086,3.04E7
10400,1991,4.4787599E7,3.845231056,7.4787599E7
10400,1996,4.1953919E7,3.844926119,8.3953919E7
1040955,2015,7.4453919E7,5.346205235,8.3953919E7
1041549,2011,5.4318423E7,1.365139961,8.3953919E7
1043404,1964,5.4318423E7,0.008453,8.3953919E7
1044250,2010,8.2853919E7,7.717236996,8.3953919E7
1044256,2012,5.4318423E7,7.676677227,8.3953919E7
1044,1986,6.8953919E7,5.484679222,8.3953919E7
104507,1998,5.4318423E7,0.722911,8.3953919E7
1045480,2005,-7953834.0,2.009597063,1046166.0
1046127,2014,5.4318423E7,5.759492874,8.3953919E7
1046142,2013,-3450523.0,8.237336159,1.6549477E7
1046935,2005,5.4318423E7,0.025211001,8.3953919E7
10491,1990,1.96317921E8,43.129703522,2.61317921E8
10491,1995,-2.4649246E7,14.51330471,2.0350754E7
10491,1997,1.6214377E7,58.782360077,1.21214377E8
10491,2000,9.5213455E7,28.200874329,1.90213455E8
10491,2006,5193068.0,13.906611443,2.6193068E7
105239,2009,5.4318423E7,20.265518188,8.3953919E7
1053020,2005,-4474968.0,2.639106035,2025032.0
105313,2008,8.1953919E7,1.201730013,8.3953919E7
1053420,2014,2.95166834E8,74.358970642,3.07166834E8
1056121,2013,-1.2249666E7,20.96714592,1.738583E7
1056121,2015,1.36567581E8,57.773582458,1.73567581E8
105643,2013,8.0453919E7,25.891466141,8.3953919E7
105648,2013,1.8598652E7,32.144439697,2.3198652E7
1058138,2000,8.0953919E7,2.144354105,8.3953919E7
1058257,2009,5.4318423E7,0.631570995,8.3953919E7
105860,2015,7.8953919E7,1.398980975,8.3953919E7
10586,1964,1.1739668E7,10.730055809,1.2299668E7
10586,1966,5.4318423E7,8.90210247,8.3953919E7
10586,1976,5.4318423E7,3.199903965,8.3953919E7
10586,1980,1.36458706E8,30.515174866,1.90458706E8
10586,1983,3.6850624E7,22.164201736,7.5850624E7
105882,2003,5.4318423E7,0.665512025,8.3953919E7
10601,1963,3.9885E7,13.244364738,7.1E7
1062805,2015,-2.9406402E7,14.936660767,229094.0
1062889,2013,5.4318423E7,2.952931881,8.3953919E7
106491,2012,7.9953919E7,1.923514009,8.3953919E7
10702,1995,2.94194034E8,59.824565887,3.52194034E8
10702,1998,1.55288523E8,31.086790085,2.50288523E8
10702,2000,1.40663859E8,13.318743706,2.15663859E8
10702,2003,4.8953919E7,6.523471832,8.3953919E7
10702,2005,6.7400065E7,31.054334641,1.42400065E8
10702,2006,4.4904596E8,88.935165405,5.9904596E8
10702,2010,-5098661.0,24.657930374,7.4901339E7
10702,2011,1.9851172E7,51.872840881,2.19851172E8
1070340,2012,5.4318423E7,0.174310997,8.3953919E7
107039,2012,7.6453919E7,0.086731002,8.3953919E7
1070682,2012,8.3953419E7,0.080104999,8.3953919E7
107168,2006,5.4318423E7,0.607782006,8.3953919E7
1071,1998,5737585.0,27.365619659,7267585.0
1071,2006,8.2180323E7,42.551902771,1.32180323E8
1071,2009,1.0161391E7,13.391833305,6.0161391E7
1071,2010,-2.7023941E7,5.937602043,2611555.0
1071,2012,2.8482868E7,73.872344971,1.30482868E8
10723,1994,2.48700832E8,29.834064484,2.54700832E8
10723,1997,6954997.0,40.370441437,4.1954997E7
10723,1999,5.0953919E7,9.060642242,8.3953919E7
10723,2003,1.8953919E7,19.718544006,8.3953919E7
10723,2005,7.45921036E8,101.250419617,8.95921036E8
10723,2007,-4.0392392E7,5.361699104,4607608.0
10723,2010,1.85154643E8,62.169879913,3.35154643E8
107274,2014,5.4318423E7,1.874783039,8.3953919E7
107414,2003,-5930910.0,3.208172083,4069090.0
107446,2009,1.42988466E8,46.781181335,2.42988466E8
107446,2012,1.59585328E8,62.714027405,2.01585328E8
107446,2014,2.73801153E8,55.9644546505,3.28801153E8
107447,2009,5.4318423E7,0.465404004,8.3953919E7
10757,1993,1.097E8,17.681707382,1.167E8
10757,2003,-1.1999977E7,10.536091805,23.0
10757,2009,-4059945.0,9.230072975,4440055.0
107630,2010,7.3953919E7,3.753703117,8.3953919E7
10765,2000,6.603676E7,19.750059128,9.103676E7
10765,2001,2.9958599E7,12.601305962,7.9958599E7
10765,2003,3.1489558E7,12.837116241,5.6489558E7
10765,2005,-4012679.0,29.261348724,5.5987321E7
10765,2009,-3.7235799E7,8.139676094,1.2764201E7
107725,2005,5.4318423E7,0.258412987,8.3953919E7
107730,2009,6.5953919E7,8.266123772,8.3953919E7
10781,1980,5.2182787E7,3.826684952,6.7182787E7
10781,1996,-2.0619874E7,3.426554918,1.7380126E7
10781,1999,2.268324E8,39.604362488,3.618324E8
10781,2002,1.3801187E7,11.500782967,5.1801187E7
10781,2010,2.60686217E8,49.66198349,4.15686217E8
108072,2012,5.4318423E7,6.783052921,8.3953919E7
10808,1998,8.618353E7,43.815490723,1.3118353E8
10808,2003,1.01265204E8,47.436676025,1.79265204E8
1081445,2012,8.1553919E7,11.753553391,8.3953919E7
1082114,2004,7.3953919E7,1.37440896,8.3953919E7
108217,1987,8.1953919E7,6.863019943,8.3953919E7
10828,2002,1.01010032E8,67.169586182,1.55010032E8
10828,2004,3.3318987E7,47.479755402,9.9318987E7
10828,2006,6.4258226E7,90.809410095,8.3258226E7
10828,2008,7.5388063E7,58.579761505,1.60388063E8
10828,2013,2.27602906E8,56.523204803,4.07602906E8
108497,2003,5.4318423E7,1.998556972,8.3953919E7
10855,2011,3.4626786E7,23.32882309,6.4626786E7
1085904,2012,5.4318423E7,10.639774323,8.3953919E7
1085923,2012,5.4318423E7,2.828303099,8.3953919E7
1088096,2013,5.4318423E7,5.000500202,8.3953919E7
1088647,2013,2066225.0,15.017067909,3566225.0
108952,2011,-1.6478171E7,10.694417,1.3521829E7
108,1994,-1950865.0,8.753409386,3049135.0
108,2001,7.78368364E8,138.049575806,8.71368364E8
108,2002,8.472874E8,106.914970398,9.262874E8
108,2003,1.024888979E9,123.630332947,1.118888979E9
108,2005,3.43E8,61.226009369,5.5E8
108,2009,2.8525586E7,29.257137299,9.3525586E7
108,2012,7.71103568E8,108.849624634,1.021103568E9
108,2013,7.084E8,94.370567322,9.584E8
108,2014,7.06019788E8,120.965744019,9.56019788E8
109026,2001,8.3703919E7,0.126304001,8.3953919E7
1090,1987,8.0235548E7,50.009407043,9.8235548E7
1090,1988,1.12767956E8,66.169624329,1.40767956E8
1090,1990,1.692E8,46.212154388,1.992E8
1090,1992,4.3953919E7,7.02187109,8.3953919E7
1090,1993,5.2298489E7,32.044189453,1.37298489E8
1090,1995,2.76101666E8,51.881076813,3.66101666E8
1090,1999,-1.099796E7,22.661364555,9.300204E7
1090,2002,5.4318423E7,9.306253433,8.3953919E7
1090,2003,-7207439.0,19.226762772,4.2792561E7
10930,1980,5.204E8,78.517829895,5.384E8
10930,1983,1.24E8,23.380756378,1.6E8
10943,2007,4.3534901E8,70.867401123,5.8534901E8
10943,2011,7.615623E7,16.801218033,1.1415623E8
10943,2013,7.17423452E8,76.310119629,8.47423452E8
10943,2014,6.27100229E8,206.227157593,7.52100229E8
10943,2015,4.93428261E8,127.284423828,6.53428261E8
109640,2006,1.0948425E7,4.932892799,1.8948425E7
10965,1990,4.58684675E8,2.18692708,4.76684675E8
10965,1992,3.40991681E8,81.487686157,3.58991681E8
10965,1993,4.16286195E8,30.884534836,4.41286195E8
10965,1998,5.4318423E7,16.368282318,8.3953919E7
10965,1999,-6300000.0,24.939294815,9.37E7
10965,2001,8.5147555E8,109.984352112,9.7647555E8
10965,2002,7.76688482E8,132.397735596,8.76688482E8
10965,2005,-8329380.0,10.433667183,3.167062E7
10965,2009,6.5953919E7,14.151920319,8.3953919E7
10965,2010,1.31497209E8,61.121715546,2.26497209E8
10965,2015,1.55637091E8,140.849502563,2.43637091E8
1096867,2016,1.87945075E8,53.161903381,2.07945075E8
109692,2013,1.3956509E7,11.436405182,2.2456509E7
109695,2005,5.4318423E7,5.079017162,8.3953919E7
109745,2012,-2.6540683E7,9.436430931,3094813.0
109745,2015,4.0663276E7,82.052055359,6.5663276E7
1098107,2012,6.3953919E7,14.182300568,8.3953919E7
1098477,2013,3.4597643E7,18.142179489,7.4597643E7
109857,2009,3.803446E7,13.257530212,7.303446E7
109857,2010,6.0700498E7,21.095489502,7.5700498E7
109857,2013,8.4578751E7,40.262260437,1.74578751E8
1098,2007,3.4192128E7,21.72943306,5.9192128E7
109905,2010,5.4318423E7,0.194848001,8.3953919E7
10995,2014,6.5953919E7,7.922638893,8.3953919E7
109978,2009,5.4318423E7,3.810942888,8.3953919E7
1099862,2015,2.0248241E7,32.940597534,3.2248241E7
1100753,2012,5.4318423E7,4.596157074,8.3953919E7
11012,2015,4.6548707E7,31.565116882,6.1548707E7
11013,2004,7.3953919E7,2.852829933,8.3953919E7
1101410,2014,3.23E7,17.371326447,4.53E7
1101410,2016,1.10623848E8,39.873790741,2.45623848E8
1102620,2012,5.4318423E7,2.204138041,8.3953919E7
11037,2002,5.4318423E7,7.759214878,8.3953919E7
1103,2009,5.4318423E7,5.129899979,8.3953919E7
110427,2011,5.4318423E7,5.49941206,8.3953919E7
11057,1998,-2.4222577E7,3.849873066,777423.0
110618,2016,-1.2009599E7,1.884557962,6490401.0
110695,1997,720000.0,7.072117805,900000.0
110726,1962,8.3891919E7,2.407047987,8.3953919E7
110834,2010,5.4318423E7,0.630226016,8.3953919E7
1108711,2015,5.4318423E7,3.068463087,8.3953919E7
1108,2005,785148.0,32.690036774,1.5785148E7
1108,2013,1.015439994E9,77.68208313,1.215439994E9
11090,2004,2.6039392E7,49.124858856,3.0039392E7
11090,2007,6.8573774E7,38.623176575,8.0573774E7
11090,2010,-1.2335441E7,38.885196686,4.7664559E7
11090,2013,2.6089287E7,55.964603424,4.6089287E7
11091,1997,5.4318423E7,7.615653038,8.3953919E7
11091,2000,2.3953919E7,19.705488205,8.3953919E7
11091,2001,2.57325802E8,35.81476593,3.47325802E8
11091,2002,1.31196298E8,10.08390522,2.09196298E8
11091,2004,1347797.0,14.11306572,6.1347797E7
11091,2006,2.49359555E8,3.857526064,4.59359555E8
11091,2007,1.18022233E8,22.571779251,2.58022233E8
11091,2011,7.7930623E7,36.74332428,1.52930623E8
11091,2014,1.434E8,76.842247009,2.434E8
1110102,2013,5.7641683E7,18.661540985,6.0141683E7
1110102,2014,5.4318423E7,18.428909302,8.3953919E7
1110102,2016,1164799.0,14.947587967,2.1164799E7
1110343,2003,7508524.0,1.31457603,7808524.0
111085,2008,1518876.0,0.041650999,7518876.0
1111709,2012,-113700.0,0.126675993,111300.0
111247,1998,5.4318423E7,7.708227158,8.3953919E7
1113116,2013,1.31497771E8,47.45514679,1.46497771E8
1115066,2012,8.3453919E7,0.425195009,8.3953919E7
11151,2002,6.624477E7,27.465433121,1.0224477E8
11151,2004,8.6603229E7,55.109138489,1.15603229E8
11151,2009,6.5714875E7,24.091520309,9.5714875E7
11151,2014,1.56781193E8,34.519634247,1.96781193E8
111588,2016,7.1906372E7,57.889965057,1.09906372E8
111686,2010,2.9779728E7,16.17697525,4.9779728E7
1117026,2013,3235151.0,14.017808914,4235151.0
111745,2006,5.4318423E7,1.738919973,8.3953919E7
11181,1989,7.4953919E7,4.641005993,8.3953919E7
11181,1993,7.5953919E7,10.193770409,8.3953919E7
11181,1996,5.4318423E7,9.814785004,8.3953919E7
11181,2006,5.4318423E7,0.548434973,8.3953919E7
11181,2011,2.99326618E8,86.493423462,4.49326618E8
11181,2014,-9450893.0,42.538257599,5.0549107E7
11181,2015,4.48514353E8,101.187049866,5.43514353E8
111944,2004,5.4318423E7,0.180940002,8.3953919E7
11218,2001,2.8616692E7,16.890285492,3.3616692E7
11218,2004,6.59804554E8,79.679603577,7.89804554E8
11218,2006,-6040249.0,35.387874603,6.9959751E7
11218,2013,6.11392705E8,110.153617859,7.16392705E8
1122434,2009,5.4318423E7,0.42908299,8.3953919E7
112289,2010,8.1953919E7,9.687930107,8.3953919E7
1124971,2011,5.4318423E7,0.007254,8.3953919E7
112630,2012,-2377154.0,5.759544849,9622846.0
112632,2005,5.4318423E7,0.045428999,8.3953919E7
11266,2006,7.8511035E7,84.630966187,1.32511035E8
11266,2009,2.0462347E7,19.085403442,6.0462347E7
11266,2012,3657751.0,22.520841599,2.9657751E7
11266,2015,6.3953919E7,33.625476837,8.3953919E7
1128550,2015,8.2753919E7,0.489270985,8.3953919E7
1128,2006,7.2953919E7,5.06268692,8.3953919E7
113225,2010,4.2477008E7,18.382919312,7.7477008E7
1134201,2012,5.4318423E7,0.812776029,8.3953919E7
11343,2007,7.88212738E8,78.144393921,9.38212738E8
11343,2009,6.83959197E8,98.885635376,9.33959197E8
11343,2016,1.76743061E8,42.741718292,3.56743061E8
11357,2007,-1326934.0,7.559100151,173066.0
113600,2010,5.8246388E7,23.835054398,9.3246388E7
113600,2016,-1.9705401E7,10.547959328,9930095.0
113641,2002,-7586085.0,9.371810913,6413915.0
113682,2008,5.4318423E7,1.039149046,8.3953919E7
113733,2000,5.4318423E7,1.916350961,8.3953919E7
1137903,2009,5.4318423E7,1.950958967,8.3953919E7
1137903,2015,5.31006128E8,98.755653381,5.71006128E8
113799,1981,5.4318423E7,3.102861881,8.3953919E7
113907,2010,7.7453919E7,2.074295044,8.3953919E7
114004,2009,5.4318423E7,1.161033988,8.3953919E7
1140160,2013,8.3953269E7,1.352221966,8.3953919E7
11401,1996,1.00270147E8,22.769107819,1.50270147E8
11401,1997,1.65676146E8,46.075035095,2.45676146E8
11401,2000,4.21388105E8,54.931335449,5.46388105E8
11401,2002,-3.7371735E7,18.714197159,7.7628265E7
11401,2003,3.6269812E7,29.018825531,9.6269812E7
11401,2008,4.7473609E7,14.837499619,1.27814609E8
11401,2010,7.1953919E7,4.930129051,8.3953919E7
1141683,2014,4.1837234E7,43.791744232,5.4837234E7
11426,1940,8.17E7,46.007991791,8.43E7
11435,1948,6012000.0,5.344814777,9012000.0
114396,1948,5.4318423E7,0.186400995,8.3953919E7
114404,2010,-1.3590109E7,25.799697876,1.8409891E7
1144092,2013,5.4318423E7,0.833936989,8.3953919E7
11447,1993,2.44E7,3.418870926,2.79E7
11447,2001,3.9558115E7,26.134677887,7.4558115E7
11447,2010,7.7107755E7,32.363536835,1.57107755E8
11448,2013,-3.6298836E7,29.490056992,1.9701164E7
114545,2009,5.4318423E7,10.142217636,8.3953919E7
114596,2009,5.4318423E7,1.496454,8.3953919E7
114597,2010,5.4318423E7,23.139970779,8.3953919E7
114597,2012,-3106279.0,19.438503265,3.6893721E7
114614,2010,5.4318423E7,3.64487195,8.3953919E7
114646,2002,6.8353919E7,2.244946957,8.3953919E7
11472,1995,8.8627965E7,23.218143463,1.10627965E8
11472,1999,5.4318423E7,5.778724194,8.3953919E7
11472,2001,6.5953919E7,5.706767082,8.3953919E7
11472,2004,6.3953919E7,3.138118029,8.3953919E7
1148217,2013,7.9253919E7,0.217537999,8.3953919E7
1149038,2013,7.9453919E7,2.503612041,8.3953919E7
114925,2001,-147794.0,0.280083001,852206.0
1150712,2013,8.2953919E7,0.175885007,8.3953919E7
1150,1980,2.5399E7,11.208768845,3.1899E7
1150,1981,-6000000.0,13.628601074,1.2E7
1150,1983,4.0884703E7,70.105979919,6.5884703E7
1150,1984,-1198060.0,9.525626183,8801940.0
1150,1987,5.1270454E7,38.272888184,7.6270454E7
1150,1992,2.5170057E7,7.558959007,3.7170057E7
1150,1996,3.77696359E8,75.291000366,4.57696359E8
1150,1998,3.0891409E7,20.79070282,1.03891409E8
1150,2000,-2.9125385E7,16.05828476,6.0874615E7
1150,2002,-1.816109E7,9.072779655,1.683891E7
1150,2006,-888798.0,15.21348381,4.9111202E7
1150,2007,-4217898.0,3.792015076,782102.0
115226,2010,5.4318423E7,0.178169996,8.3953919E7
1152,1986,1.05992242E8,26.8113548755,1.11242242E8
1152,1987,2.8848069E7,24.898687363,4.3848069E7
1152,1988,-531428.0,4.541907787,3468572.0
1152,1989,1.47001698E8,25.949277878,1.61001698E8
1152,1991,8.09111955E7,18.8072924615,1.199111955E8
1152,1995,-3.0318235E7,3.770160913,1.3681765E7
1152,1999,4.5230832E7,23.127561569,1.00230832E8
1152,2004,1.2298192E7,39.019229889,1.67298192E8
1152,2006,9.9945894E7,24.697532654,1.62945894E8
1152,2008,4406464.0,10.445390701,2.9506464E7
1152,2010,6.4748021E7,23.256450653,1.34748021E8
1152,2012,3.7966152E7,31.856588364,8.2966152E7
115309,2003,5.4318423E7,0.749698997,8.3953919E7
115585,2013,8.24603E7,2.492747068,8.3953919E7
11558,1953,4790000.0,2.043661118,5000000.0
1155992,2013,8.3953669E7,0.166655004,8.3953919E7
1156260,2013,5.4318423E7,2.160586119,8.3953919E7
115627,2009,5.4318423E7,1.563711047,8.3953919E7
115677,2009,5.4318423E7,4.409263134,8.3953919E7
11572,1955,5.4318423E7,3.225188971,8.3953919E7
115892,2013,5.4318423E7,4.892202854,8.3953919E7
115999,2010,-1.85E7,5.753563881,6500000.0
116100,1993,-2.7330724E7,2.43918395,669276.0
11614,1999,6.32806292E8,73.085578918,6.72806292E8
11614,2000,1.73118121E8,42.006908417,2.48118121E8
11614,2002,3.36247917E8,28.848186493,4.08247917E8
11614,2004,1.9669752E8,27.491891861,2.5669752E8
11614,2006,-3.2714831E7,20.219385147,4.2285169E7
11614,2008,1.03403799E8,20.501581192,1.63403799E8
11614,2010,1.68502923E8,33.7693367,3.18502923E8
11614,2013,1.13843127E8,42.840583801,2.43843127E8
11614,2015,9.3450062E7,38.947078705,9.8450062E7
1161761,2014,5.4318423E7,0.069243997,8.3953919E7
116186,1933,2000000.0,0.622752011,2200000.0
1162816,2013,5.4318423E7,2.557257891,8.3953919E7
116330,2006,5.4318423E7,0.906095982,8.3953919E7
116357,2010,4.1918658E7,30.981603622,6.7918658E7
116357,2011,1.8309131E7,28.350927353,7.8309131E7
116370,2012,5.4318423E7,0.285759985,8.3953919E7
1164825,2007,5.4318423E7,0.006069,8.3953919E7
11649,1996,2.23552592E8,27.039636612,2.73552592E8
11649,2000,-1.2616311E7,21.547445297,4.7383689E7
11649,2001,1.35388341E8,27.299301147,2.03388341E8
11649,2005,-4965111.0,22.894897461,5.2034889E7
11649,2011,7.0081841E7,38.629764557,1.20081841E8
11649,2015,-1.074998E7,29.652536392,2.625002E7
116653,1998,-1875506.0,1.892182946,124494.0
1167470,2014,1.45529201E8,64.457946777,2.15529201E8
11676,1999,6.2453919E7,12.819446564,8.3953919E7
11676,2002,2.3157539E7,14.733512878,5.5157539E7
11676,2007,7730842.0,0.335195005,2.2730842E7
116805,2006,5.7953919E7,10.006281853,8.3953919E7
116805,2011,2.55883523E8,17.107065201,2.88383523E8
116805,2013,1.1567418E8,37.654689789,1.5867418E8
116805,2016,8.5147509E7,66.218063354,2.29147509E8
116832,2002,5.4318423E7,1.026242971,8.3953919E7
116832,2010,5.4318423E7,0.479090005,8.3953919E7
1168852,2013,5.4318423E7,0.048726,8.3953919E7
1169157,2015,5.4318423E7,1.105357051,8.3953919E7
11694,1996,4305922.0,13.971673965,4505922.0
11694,1999,2.1951622E7,11.142389297,2.8451622E7
11694,2002,1.54034224E8,86.47681427,2.14034224E8
11694,2005,3.6820752E8,44.635452271,4.7820752E8
11694,2008,1.37231186E8,21.218000412,2.22231186E8
11694,2010,2188922.0,12.549489975,2.4188922E7
11694,2014,1.92541256E8,79.456481934,3.70541256E8
1170143,2013,-2.9413496E7,1.294967055,222000.0
11701,2011,-9696123.0,4.267466068,303877.0
11701,2014,9.8442937E7,43.055252075,1.63442937E8
11701,2015,-6272254.0,11.267676353,3727746.0
117052,2009,3.4945765E7,23.661071777,1.04945765E8
117075,1998,5.4318423E7,0.605645001,8.3953919E7
1171387,2012,5.4318423E7,0.166512996,8.3953919E7
117168,2015,5.4318423E7,0.687655985,8.3953919E7
11720,2006,5.4318423E7,2.387463093,8.3953919E7
1174031,1982,1.7159423E7,3.656491041,2.0659423E7
1176,2009,1.8596852E7,16.990308762,2.6096852E7
1176,2011,4.4389433E7,16.629173279,5.9389433E7
11770,1978,6.97E7,30.301307678,7.0E7
11770,1980,2.0378361E7,14.518597603,2.1378361E7
11770,1981,4.42447E7,24.351305008,5.02447E7
11770,1982,4629760.0,52.731380463,1.962976E7
11770,1986,-1.4E7,29.796394348,1.1E7
11770,1988,9008928.0,29.852607727,1.3008928E7
11770,1992,-2.5641967E7,7.222984791,1.4358033E7
11770,1996,-7722635.0,21.637233734,4.2277365E7
11770,1998,6.3953919E7,17.016284943,8.3953919E7
11770,2001,-1.3989168E7,13.145204544,1.4010832E7
11777,1982,1.19E7,12.030455589,1.44E7
117794,2010,3302314.0,20.544998169,4270000.0
1179066,2014,3.14319861E8,131.815582275,3.48319861E8
1179066,2015,2.50256926E8,113.161483765,3.11256926E8
1179590,2013,-2.1723049E7,28.060472488,5496951.0
11805,2002,5.4318423E7,0.098351002,8.3953919E7
11809,1999,2.1041732E7,14.993168831,5.0041732E7
1182832,2013,8.2953919E7,1.883947015,8.3953919E7
118303,2007,-2046802.0,19.029649734,553198.0
1184351,2015,5.4318423E7,0.397323012,8.3953919E7
1184450,2005,5.4318423E7,0.020168001,8.3953919E7
118463,2015,7.9553919E7,3.898736954,8.3953919E7
1184745,2013,5.4318423E7,0.447165996,8.3953919E7
1187357,2008,5.4318423E7,0.145014003,8.3953919E7
11873,1999,6.5402208E7,23.449703217,7.5902208E7
11873,2002,2.569677E7,18.656320572,6.869677E7
11873,2010,4340177.0,13.668633461,3.9340177E7
1187609,2013,8.2153919E7,1.959404945,8.3953919E7
1188585,2013,5.4318423E7,3.418371916,8.3953919E7
11887,1995,2.37928194E8,19.830131531,2.87928194E8
11887,1998,1.43685114E8,21.272733688,1.98685114E8
11887,2002,-1.098895E7,8.982335091,1.001105E7
11887,2009,-3.1311169E7,19.388410568,6.8688831E7
1191051,2013,8.3003919E7,7.31087923,8.3953919E7
11916,2014,-500000.0,5.033064842,5000000.0
1192754,2015,1.536379E7,35.120735168,5.036379E7
1193602,2014,5.4318423E7,16.570707321,8.3953919E7
119417,2011,-2.8229272E7,12.690223694,1406224.0
119419,2010,5.4318423E7,2.504156113,8.3953919E7
1196522,2014,8.2953919E7,0.973322988,8.3953919E7
119665,2015,1.07713057E8,29.660993576,1.22513057E8
119819,2010,5.4318423E7,4.807549,8.3953919E7
11983,2009,5.4318423E7,1.866443038,8.3953919E7
1199049,2013,7187375.0,6.459786892,2.7187375E7
119953,2014,7.6953919E7,49.808506012,8.3953919E7
1200528,2013,8.2653919E7,1.473405004,8.3953919E7
1201090,2002,8.3753919E7,0.061039999,8.3953919E7
1201,1990,4.49E8,45.473484039,4.63E8
1201,1999,2.39457509E8,20.230535507,3.09457509E8
1201,2001,1.28335153E8,40.176265717,1.65335153E8
1201,2004,2.7434023E7,21.6505560875,7.2434023E7
1201,2007,6.3953919E7,7.878177166,8.3953919E7
