040	5.0147129904857906
074	5.558328437074772
075	5.963793545182937
076	6.839262282536836
1	2.865203886189238
10	8.448700194970938
10402	3.8843520035031007
107	6.502790045915623
10749	2.220189191379754
10751	2.5111639898885105
10752	3.7573523127417934
10769	5.809642865355679
10770	6.502790045915623
110	5.963793545182937
12	1.79712832138121
121	8.448700194970938
128	8.448700194970938
14	2.4060673612885557
16	3.140432497569732
161	7.350087906302828
18	0.8573431482723861
181	4.922339670354775
188	7.350087906302828
189	6.656940725742882
2	6.839262282536836
210	4.811114035244551
27	2.262491571070443
278	8.448700194970938
279	5.404177757247514
28	1.414312265055434
281	8.448700194970938
289	8.448700194970938
3	3.140432497569732
310	7.350087906302828
35	1.155682515198155
351	5.676111472731156
359	7.755553014410991
36	3.17570063640719
361	8.448700194970938
37	4.066673560297056
400	8.448700194970938
402	4.49745647638951
410	8.448700194970938
491	8.448700194970938
5	7.350087906302828
510	3.140432497569732
511	7.062405833851046
519	8.448700194970938
529	8.448700194970938
53	1.3226129216718123
538	6.839262282536836
539	6.146115101976892
610	5.229824370102737
648	4.459716148406662
700	7.350087906302828
710	8.448700194970938
749	2.5907670404874774
751	3.7947398448134138
752	4.982964292171211
769	6.146115101976892
770	8.448700194970938
789	6.146115101976892
80	1.9163659027485878
809	8.448700194970938
810	2.9764295212994623
878	2.202593429489374
887	8.448700194970938
9	6.050804922172566
910	4.952192633504457
964	7.062405833851046
9648	2.782273506858505
99	4.104894773117253
991	7.755553014410991
