000	5.3432174
001	5.693334
002	6.184615
003	6.0
004	6.3444448
005	6.328572
006	6.1923084
007	6.0357146
008	6.5375004
009	5.55
010	6.21
011	5.9846163
012	6.222223
013	6.3714285
014	5.7916675
015	6.115384
016	6.4687505
017	6.129999
018	6.086957
019	6.5357146
020	6.225925
021	6.152001
022	5.7999997
023	6.44
024	5.8923078
025	5.805555
026	6.3444448
027	5.8916664
028	6.2428575
029	6.0411763
030	6.2894735
031	5.9000006
032	5.9999995
033	6.5086956
034	6.5444446
035	6.05
036	6.0937495
037	6.1724133
038	6.2827587
039	6.0636363
040	6.1846156
041	6.3807683
042	5.923077
043	6.118181
044	7.1333337
045	6.320833
046	5.5666666
047	6.2846155
048	6.2200003
049	6.0461545
050	5.8181815
051	6.3
052	5.9870963
053	6.078947
054	6.41
055	6.026666
056	6.358621
057	5.625
058	6.0125003
059	6.2615385
060	6.273332
061	6.314705
062	5.4999995
063	6.4384613
064	6.3655176
065	6.22963
066	6.071428
067	6.3124995
068	6.3470583
069	6.0899997
070	5.141176
071	6.3062496
072	5.91
073	6.138889
074	6.25
075	5.381819
076	6.069231
077	6.5750003
078	5.97
079	6.642857
080	6.09
081	6.26
082	5.891305
083	5.3624997
084	5.758333
085	6.056522
086	5.8888893
087	6.327272
088	6.354545
089	6.576924
090	5.9777775
091	6.566667
092	6.1428576
093	6.6714287
094	4.9777775
095	5.983333
096	7.125
097	5.9249997
098	6.609091
099	6.566667
1	6.1619473
10	5.880883
100	5.736208
101	6.273333
10182	6.8
102	6.3739133
103	6.3312497
1038	6.1
104	6.0230765
10431	7.0
10458	6.4
105	6.152
106	5.9384613
10695	6.6
107	6.248276
108	6.1000004
109	6.1611104
109438	6.1
10959	5.7
11	6.29014
110	6.233846
11027	7.2
11064	6.7
11084	7.0
111	6.0120487
11148	6.7
112	6.2355947
113	5.847369
1137	6.8
114	5.933333
115	6.037142
116	6.370423
11616	7.7
1162	6.9
116714	5.3
117	5.939473
118	5.931481
118357	5.5
1184745	4.4
11856	6.7
11864	5.9
11867	6.4
119	6.036
12	6.2375
120	6.2117643
1204	6.5
1205	6.1
12052	5.5
121	6.1000004
122	6.135134
12217	7.0
12261	4.6
1229	6.7
123	6.291177
1230	5.0
1233	6.5
124	6.535715
1241	6.4
125	5.7360005
126	5.9
1269	6.6
127	5.9914274
128	5.9558825
1281	6.7
1282	6.7
1283	7.2
1284159	5.4
12898	7.6499996
129	6.0612903
13	6.1488376
130	6.5347834
130640	6.6
131	6.0291667
132	6.132609
13242	7.3
1327	6.5
133	5.9958324
1339	6.4
134	6.3625
135	6.341462
1352028	6.3
136	5.440909
137	5.857895
13726	7.6
138	5.657895
139	5.8921065
14	6.1458335
140	5.9375
141	6.1086965
142	6.1879997
143	5.51
144	5.9466677
14408	5.85
14409	5.6
145	5.738462
146	5.83871
147	6.2380953
14792	7.0
148	6.321429
149	5.5400004
15	5.928125
150	5.6249995
151	6.054286
15140	6.2
152	5.7647057
153	5.9809523
154	5.8428574
155	5.9483867
15555	5.9
15556	5.9
156	5.62
157	6.2371435
1579	5.9
158	6.3233333
159	6.1310344
16	5.9960003
160	6.088235
161	6.3285713
162	5.8954544
163	6.026667
16327	6.4
1639	7.2
164	6.2081084
16483	6.1
165	6.0959997
166	5.883333
1666	7.2
167	6.0624995
168	5.919445
16857	6.8
16897	6.1
169	6.32963
16935	6.7
16940	6.9
17	6.258138
170	6.3027024
171	6.5121217
17178	6.1
172	6.0406246
17276	6.3
173	6.1451616
17303	6.1
174	6.3319993
175	6.2692304
176	6.3514285
17647	6.0
177	6.117391
1771	6.5
17764	5.3
178	6.222857
17882	6.9
179	5.609091
18	6.0156875
180	6.3176475
18041	6.1
18082	6.2
181	6.194118
1810	6.3
1813	6.45
182	6.1526318
18269	6.0
18286	6.4
18288	5.9
183	6.247059
18324	6.2
184	5.861111
18461	4.8
185	6.675
186	5.9038463
187	6.225
18750	5.7
18792	6.4
188	6.2
18892	6.3
18897	6.25
189	5.9608693
1896	5.7
18973	6.6
18976	6.1
19	6.1249995
190	6.391668
1902	7.5
191	5.8411756
192	6.375
1920	7.3
1922	6.4
19292	6.0
193	6.548387
194	6.1749997
195	5.7916675
196	5.94375
197	5.868
1979	6.8
198	5.937501
199	6.116667
2	6.167196
20	6.1249995
200	5.775
201	5.7772727
202	5.990476
203	6.4687505
20374	6.3
20387	6.2
204	6.223809
205	6.055319
205474	5.0
206	6.2722216
207	5.9933343
20710	7.7
208	5.4555554
209	6.566667
21	6.0878797
210	6.0047617
21029	5.6
211	5.71702
21175	5.6
212	6.086206
213	5.9181814
2130	7.25
213388	6.8
214	5.813043
215	5.9833326
216	6.48125
2165	6.2
2169	6.4
217	5.964706
2176	6.6
218	5.799999
219	6.14
21992	5.0
22	6.131819
220	6.4863644
2206	5.9
221	5.655556
22122	4.8
222	5.75
2228	5.2
223	6.3111105
2231	6.866667
2232	5.7
224	5.835714
224181	5.2
225	6.042105
226	6.133333
227	6.229168
228	6.466666
229	6.188001
2299	7.4
23	6.320833
230	5.7520003
231	5.886793
232	6.205263
233	6.0399995
234	5.7642856
235	5.8576922
236	6.1727266
236016	7.7
23671	5.6
237	5.85
238	5.9272733
239	6.20625
239019	5.0
24	6.2200003
240	6.4030304
2405	6.5
241	6.1043477
242	6.213333
243	6.6000004
244	6.266667
245	6.219047
246	6.5291657
2461	6.8
247	5.864706
248	6.6625
249	5.7599998
25	6.358333
250	5.8199997
25072	6.5
251	6.373078
252	5.9166675
2524	6.1
253	6.0812497
254	6.4083333
255	6.0000005
25503	7.6
256	6.016667
257	5.7307687
258	6.290909
259	5.042857
26	6.0
260	5.1363635
2603	5.8
261	5.94375
262	6.2000003
263	5.47
264	5.64375
265	5.7739134
266	6.281819
267	6.625
268	5.886667
269	5.9741945
27	5.633333
270	6.0125
271	6.2000003
272	5.7875004
273	6.3
274	5.7781253
275	6.66
276	5.9913044
277	6.416129
278	5.7400007
279	6.1857147
28	6.1000004
280	6.4125
281	6.2999997
282	6.530435
283	5.6259265
284	6.1842103
285	5.925
286	6.131819
287	6.6421037
288	6.2689652
2882	5.8
2888	7.0
289	6.227586
29	6.2
290	6.3347816
291	6.090625
292	6.3086953
293	6.2448277
29369	6.5
294	6.384615
295	6.3
2956	5.5
296	6.134783
2963	5.8500004
297	5.803704
298	6.069231
299	6.2687497
3	6.336876
30	6.3684206
