1032,44826,32.319042206,15770160,2011,185770160
5174,8487,40.748916626,52104681,1999,222104681
18878,1735,60.034160614,256128639,2008,401128639
19769,297761,90.237922668,570000000,2016,745000000
4499,2698,27.082181931,-2000000,2007,173000000
11694,137113,79.456481934,192541256,2014,370541256
8300,9804,44.640293121,89218220,1995,264218220
7775,14869,32.852443695,127469017,2009,302469017
12890,150540,128.655960083,682611174,2015,857611174
15277,278927,94.199317932,791550600,2016,966550600
15277,10138,77.300193787,423933331,2010,623933331
228134,58595,77.178970337,226600000,2012,396600000
1032536,102651,110.620643616,578539785,2014,758539785
32278,119450,243.791748047,540644566,2014,710644566
8965,79698,2.418534994,56953919,2015,83953919
239571,64686,41.796337128,-24037525,2013,150962475
19271,100402,72.225265503,544766572,2014,714766572
64151,10192,44.041187286,587600867,2010,752600867
7087,158852,130.311355591,19154322,2015,209154322
70238,177572,203.734588623,487105443,2014,652105443
165787,82690,62.341072083,306222889,2012,471222889
24,5255,47.323226929,140875730,2004,305875730
6046,47933,48.775722504,224681935,2016,389681935
66193,10191,67.263267517,329878759,2010,494878759
7213,296,69.405189514,235000000,2003,435000000
15218,118340,481.098632812,603328629,2014,773328629
525,157336,724.247802734,510120017,2014,675120017
525,27205,167.583709717,665532764,2010,825532764
77921,315011,9.476999283,62000000,2016,77000000
108,49051,108.849624634,771103568,2012,1021103568
18878,9799,6.909942150,169283925,2001,207283925
7467,4922,60.269279480,183932083,2008,333932083
957,49538,3.195173979,193624124,2011,353624124
10943,131634,127.284423828,493428261,2015,653428261
12962,27022,35.580814362,65283742,2010,215283742
5231,503,21.133747101,21674817,2006,181674817
26205,241259,56.268917084,129370084,2016,299370084
12098,810,42.986465454,638958165,2007,798958165
81850,68735,63.148529053,273677183,2016,433677183
47005,87101,202.042633057,285603537,2015,440603537
10781,10140,49.661983490,260686217,2010,415686217
865,676,34.206691742,309220945,2001,449220945
865,1858,25.468492508,559709780,2007,709709780
1152,1966,39.019229889,12298192,2004,167298192
11343,675,78.144393921,788212738,2007,938212738
10723,674,101.250419617,745921036,2005,895921036
36602,8960,56.758411407,474029371,2008,624029371
10943,6479,70.867401123,435349010,2007,585349010
510,118,53.905593872,324968763,2005,474968763
7930,2062,65.677398682,473722818,2007,623722818
525,272,115.040023804,224218673,2005,374218673
18863,10527,44.141021729,453900354,2008,603900354
17825,18360,81.781593323,263106170,2009,413106170
13079,2080,5.954333782,223062864,2009,373062864
9339,605,73.313919067,274988211,2003,424988211
15774,109445,165.125366211,1124219009,2013,1274219009
9339,604,70.785911560,588599701,2003,738599701
47005,76338,99.499595642,474571402,2013,644571402
20629,76341,434.278564453,228858340,2015,378858340
6159,13448,67.447639465,206613439,2009,356613439
11181,10195,86.493423462,299326618,2011,449326618
70238,13053,41.845878601,159979994,2008,309979994
84851,19585,26.710397720,142817841,2009,292817841
66739,57165,44.927635193,151000000,2012,301000000
510,62213,50.306728363,95527149,2012,245527149
9033,177677,114.522239685,532330139,2015,682330139
4945,7978,21.214570999,-66046081,2010,83953919
44113,5559,29.332904816,137594577,2007,287594577
142312,49444,51.247322083,515692281,2011,665692281
11614,10196,33.769336700,168502923,2010,318502923
15344,956,63.079002380,247850012,2006,397850012
6046,117251,39.004589081,55366737,2013,205366737
21879,50321,12.362599373,-111007242,2011,38992758
33183,11619,22.550134659,-84540684,2006,64459316
36588,266647,48.035278320,-21611680,2015,128388320
18898,82703,38.734939575,127912430,2014,272912430
5231,652,66.803146362,322409852,2004,497409852
12080,80321,44.989192963,601921274,2012,746921274
7256,36669,54.159393311,291971116,2002,431971116
116805,43074,66.218063354,85147509,2016,229147509
865,95,58.485965729,413799566,1998,553799566
5174,608,91.332847595,301818803,2002,441818803
24,2310,35.601665497,125735876,2007,195735876
142312,140300,56.747978210,376170825,2016,521170825
7087,56292,77.774772644,549713380,2011,694713380
151007,81188,61.788036346,161941670,2012,306941670
15002,7552,25.159168243,102026112,2005,202026112
9181,616,52.341224670,316758981,2003,456758981
578,147441,101.599426270,128031828,2014,268031828
15344,13475,73.616806030,235680446,2009,385680446
7623,557,82.502563477,682708551,2002,821708551
69797,82702,100.213912964,464123048,2014,609123048
21085,205584,56.257247925,10680864,2016,150680864
18878,10048,17.889530182,-58067057,2005,76932943
15217,13183,64.798873901,55258983,2009,185258983
7187,944,24.855701447,145444603,1998,285444603
1614,1927,34.981697083,108360480,2003,245360480
54507,72559,59.325588226,241876278,2013,371876278
52609,7364,21.605567932,-10730514,2005,119269486
21692,2114,26.074907303,-51868170,2001,85131830
4945,1771,74.506248474,230569774,2011,370569774
10781,36643,39.604362488,226832400,1999,361832400
2690,8619,36.973030090,62011111,2003,212011111
15557,50620,99.687080383,709000000,2012,829000000
20629,65759,17.773500443,20406466,2011,150406466
18865,1724,62.898334503,13712074,2008,163712074
488,267935,44.190921783,43345589,2016,183345589
223,281957,100.635879517,397950503,2015,532950503
94075,77950,44.765377045,147570682,2013,282570682
1704,44896,29.913530350,110724603,2011,245724603
18863,270946,84.366981506,241552094,2014,373552094
25598,2503,45.381500244,372824138,2007,442824138
57741,9502,84.689651489,501744560,2008,631744560
59026,102899,120.093612671,389311965,2015,519311965
10943,101299,76.310119629,717423452,2013,847423452
52870,228161,63.473087311,233871007,2015,368871007
488,74,48.572727203,459739379,2005,591739379
865,8961,38.068737030,143339556,2003,273339556
12098,417859,20.678787231,424987477,2011,554987477
13015,27576,48.829437256,183329073,2010,293329073
6431,86834,46.115756989,237637473,2014,362637473
488,17578,89.938293457,241940071,2011,371940071
11218,673,79.679603577,659804554,2004,789804554
6201,6972,28.840997696,-80445998,2008,49554002
11614,82700,42.840583801,113843127,2013,243843127
65855,10567,26.548593521,226748063,2000,354248063
17825,181533,115.597755432,222424282,2014,349424282
18864,38055,68.757240295,191887208,2010,321887208
10965,671,109.984352112,851475550,2001,976475550
57270,49524,39.448066711,-68351500,2013,61648500
1704,22,271.972900391,515011224,2003,655011224
10943,131631,206.227157593,627100229,2014,752100229
6159,591,45.313198090,642820459,2006,767820459
5714,172385,42.400241852,397188435,2014,500188435
9032,36658,2.871738911,297711549,2003,407711549
58189,51497,7.255718231,501137675,2011,626137675
956,58574,81.499618530,209615000,2011,334615000
18865,18823,47.686443329,107713139,2010,232713139
10491,861,43.129703522,196317921,1990,261317921
1090,1911,27.220157623,-98301101,1999,61698899
19242,49040,90.336807251,146572938,2012,276572938
5572,415,50.073574066,113207122,1997,238207122
6159,8871,45.419666290,222141403,2000,345141403
11401,955,54.931335449,421388105,2000,546388105
5231,2133,25.752117157,205756637,2000,325756637
20400,1979,60.810722351,159047763,2007,289047763
1614,87827,51.328144073,489016565,2012,609016565
16837,1250,46.834705353,118738393,2007,228738393
36425,9471,33.616115570,139175788,2003,259175788
578,70981,68.889396667,273170142,2012,403170142
18898,10996,27.990283966,49956806,2002,169956806
82194,68724,67.337669373,171140700,2013,286140700
28239,2789,27.835435867,10772733,2004,115772733
52576,97020,66.757865906,122688965,2014,242688965
9339,7459,17.060695648,-26054234,2008,93945766
3388,42888,11.137655258,-71331093,2010,48668907
366,37834,44.906917572,144930431,2010,261930431
86270,75612,67.698005676,166168572,2013,286168572
1,1895,44.108425140,737000000,2005,850000000
1,1894,43.987060547,529398328,2002,649398328
366,76170,15.953443527,295440673,2013,415440673
1,1893,54.035266876,809317558,1999,924317558
66193,49519,64.183319092,450178928,2013,585178928
20674,2395,20.344364166,35649600,2008,132900000
11401,12100,18.714197159,-37371735,2002,77628265
1454884,290595,60.467983246,49602163,2016,164602163
66739,98566,143.350372314,352200000,2014,477200000
11218,49047,110.153617859,611392705,2013,716392705
21370,9619,16.904439926,62127760,1997,178127760
1101410,308531,39.873790741,110623848,2016,245623848
934803,166424,38.126094818,47977596,2015,167977596
17825,1593,48.780040741,464480841,2006,574480841
132876,254128,100.412361145,360490832,2015,470490832
1724,714,42.887119293,223011068,1997,333011068
6046,2024,23.657283783,105294342,2000,215294342
1884,163,76.840713501,252744280,2004,362744280
11694,787,44.635452271,368207520,2005,478207520
57270,262500,103.718383789,185238201,2015,295238201
1032,2567,45.616096497,-14000000,2004,102000000
65630,38745,22.845142365,125382724,2010,237382724
201,40805,31.703607559,107817248,2011,227817248
78914,53182,71.510597229,227580051,2014,337580051
1215,41513,36.654220581,453749323,2011,563749323
70287,13700,19.625972748,-6048539,2004,103951461
57270,262504,86.105613708,69246868,2016,179246868
17825,39254,37.195045471,189268508,2011,299268508
1215,77931,32.473628998,242434178,2013,347434178
2209,1639,23.336875916,4508066,1997,164508066
13079,80274,45.948341370,15537191,2013,125537191
3950,1571,48.933368683,273531464,2007,383531464
108,120,138.049575806,778368364,2001,871368364
57370,10204,22.643775940,-37821105,2004,72178895
638,8489,18.866672516,-19286175,2001,87713825
5133,10588,18.251129150,54318423,2003,83953919
21085,2048,95.914474487,227234916,2004,347234916
578,1495,44.490451813,81643158,2005,211643158
18898,10137,30.475297928,167135367,1999,300135367
15810,10198,62.479572296,162045765,2009,267045765
578,286217,167.932876587,522161890,2015,630161890
865,1635,37.680561066,36949164,2005,162949164
36804,24113,1.004578948,-79627709,2001,10372291
58498,9679,52.995628357,147202299,2000,237202299
578,98,95.301292419,354640427,2000,457640427
488,180,65.948959351,256372926,2002,358372926
10965,672,132.397735596,776688482,2002,876688482
10702,36557,88.935165405,449045960,2006,599045960
510,869,51.188632965,262211740,2001,362211740
2710,280,101.741546631,420000000,1991,520000000
638,11322,33.691692352,134104620,2009,214104620
578,4982,42.361213684,166465037,2007,266465037
2710,36955,38.729419708,263882411,1994,378882411
893,18487,40.597854614,50166126,2009,150166126
3289,39451,32.389354706,210650585,2010,310650585
55710,27581,24.399642944,70432927,2010,170432927
26713,9268,24.507986069,142295562,1996,242295562
138,68718,82.121688843,325368238,2012,425368238
62047,10545,46.727939606,138851,1996,100138851
61411,11688,51.113716125,69327687,2000,169327687
12786,76163,53.732891083,212573423,2012,312573423
12962,2059,58.849254608,247451894,2004,347451894
25453,2486,30.863433838,149288105,2006,249288105
5953,16523,31.586214066,86793,2009,100086793
5713,116711,36.711376190,168426634,2013,268426634
8193,37710,41.426677704,178731369,2010,278731369
37710,9946,20.652942657,111989043,1999,211989043
9181,1372,52.792678833,70877916,2006,170877916
5572,414,48.205604553,236529144,1995,336529144
10491,563,58.782360077,16214377,1997,121214377
1071,83542,73.872344971,28482868,2012,130482868
15217,41216,37.321849823,60073390,2010,140073390
4586,314,32.271938324,-17897621,2004,82102379
11091,184315,76.842247009,143400000,2014,243400000
15810,9016,38.924137115,-30421885,2002,109578115
11887,18162,19.388410568,-31311169,2009,68688831
143059,138103,61.025638580,116172544,2014,206172544
21673,257088,33.507289886,28718711,2015,133718711
64191,10214,17.815595627,-46081,2005,83953919
6159,205775,50.767330170,-6179242,2015,93820758
33485,11692,12.092241287,-92896027,2002,7103973
25598,22972,30.254020691,-5117111,2010,94882889
71729,227973,34.308097839,147233113,2015,246233113
1255,29193,3.091077089,3835130,1997,13835130
7775,1734,41.862983704,335013274,2001,433013274
1032,3131,46.160049438,93772504,2002,193772504
607,76758,12.516546249,1311434,2011,95311434
12905,9408,23.230850220,64044513,2007,149044513
7908,9890,19.224754333,12000000,2004,102000000
578,855,44.455165863,80989651,2001,172989651
6737,77953,16.460355759,75272250,2012,104907746
59,18,109.528572083,173920180,1997,263920180
38023,37786,18.325897217,188347692,2010,288347692
27005,10501,37.054553986,-18567273,2000,76432727
71729,57800,65.229866028,782244782,2012,877244782
11181,150689,101.187049866,448514353,2015,543514353
108,7980,29.257137299,28525586,2009,93525586
7,12,85.688789368,846335536,2003,940335536
108,122,123.630332947,1024888979,2003,1118888979
108,121,106.914970398,847287400,2002,926287400
130938,68737,63.628459930,19178613,2014,114178613
12786,1995,41.498630524,159703340,2001,274703340
559,157353,58.991386414,3039258,2014,103039258
4945,331,1.859364033,275780809,2001,368780809
77357,61791,138.433166504,389860185,2011,482860185
54050,8204,21.436681747,72839667,2008,162839667
12028,47964,65.402595520,212654182,2013,304654182
54040,10733,10.660441399,-119180039,2004,25819961
7087,9806,77.817573547,539442092,2004,631442092
16938,1408,7.029307842,-87982678,1995,10017322
10965,32657,61.121715546,131497209,2010,226497209
5174,607,104.121551514,499390539,1997,589390539
7879,863,73.575119019,407366869,1999,497366869
893,44048,37.698463440,67805466,2010,167805466
11091,5175,35.814765930,257325802,2001,347325802
24,2655,15.835672379,55464351,2000,155464351
107446,22794,46.781181335,142988466,2009,242988466
5714,8355,69.457901001,796686817,2009,886686817
7399,116745,43.348022461,98133322,2013,188133322
36425,4327,40.203948975,172105545,2000,264105545
1032,1422,63.429157257,199847354,2006,289847354
66190,10674,67.427757263,214320254,1998,304320254
7399,7446,43.192047119,96072649,2008,188072649
7467,65754,47.651084900,142617430,2011,232617430
1090,1572,51.881076813,276101666,1995,366101666
956,10528,57.834785461,434028679,2009,524028679
23430,271969,29.608322144,-5938689,2016,94061311
62047,10865,51.548587799,66053725,2001,186053725
68573,258509,27.867368698,204120057,2015,233755553
9032,2253,38.832843781,125276000,2008,200276000
17494,10661,40.597343445,111596308,2008,201596308
10965,257344,140.849502563,155637091,2015,243637091
488,644,34.035114288,135926552,2001,235926552
18898,10756,16.302377701,92290266,2003,182290266
24,686,55.249435425,81120329,1997,171120329
10491,9383,28.200874329,95213455,2000,190213455
2226,179,18.699840546,82944923,2005,162944923
109857,76285,40.262260437,84578751,2013,174578751
2209,1996,56.811054230,61505388,2003,156505388
54507,291805,51.535701752,244901337,2016,334901337
13015,10003,20.913852692,50063304,1997,118063304
893,1535,27.166757584,51049560,2001,143049560
1150,2067,16.058284760,-29125385,2000,60874615
5714,46195,46.200042725,394635760,2011,484635760
10965,2277,24.939294815,-6300000,1999,93700000
8843,10357,19.836124420,-6046081,1997,83953919
6349,4477,15.350451469,50807547,1997,140807547
14392,8665,15.625948906,-64831034,2002,35168966
8328,9387,31.802806854,59114085,1982,79114085
6159,921,24.100862503,20539911,2005,108539911
58728,49852,3.593348980,-73821041,2010,16178959
23964,4464,14.824166298,61336445,2003,148336445
2209,664,32.079994202,402471524,1996,494471524
24,8358,57.739711761,339632142,2000,429632142
20629,9836,37.272384644,284335608,2006,384335608
25598,2502,53.213932037,213500217,2004,288500217
5231,9772,36.387950897,230156409,1997,315156409
1884,161,60.929351807,365717150,2001,450717150
4014,52451,36.605247498,57274484,2011,132274484
185438,76492,56.257411957,273375603,2012,358375603
15775,4523,29.219980240,255487652,2007,340487652
125738,59961,34.773105621,123076205,2012,208076205
15775,10481,9.895060539,98611771,2000,183611771
11091,59108,36.743324280,77930623,2011,152930623
17698,1581,44.967453003,109168700,2006,194168700
893,9798,41.207569122,160649836,1998,250649836
17698,22897,16.479850769,134103655,2009,219103655
1884,298,42.069992065,226312624,2007,311312624
7881,7484,26.619510651,112309027,2006,197309027
17329,157350,80.316459656,203747895,2014,288747895
2352,853,41.273567200,28976270,2001,96976270
36602,10159,24.107835770,-4083508,2003,80916492
1090,9593,32.044189453,52298489,1993,137298489
17633,1904,16.595874786,77242962,2005,162242962
58189,9615,8.282876015,73468292,2006,158468292
66191,51052,19.836830139,54318423,2011,83953919
769,297,36.069610596,52940100,1998,142940100
12989,9884,18.827753067,-6617567,2002,78382433
66777,16858,5.159407139,8188180,1979,37823676
56512,62764,48.126296997,98018522,2012,183018522
11090,22538,38.885196686,-12335441,2010,47664559
13426,12107,17.783361435,39307945,2000,123307945
1215,9637,31.435539246,191650703,2002,275650703
43141,49049,57.673931122,-8962258,2012,41037742
57370,9339,41.176631927,155181299,2006,237681299
14999,16281,13.661289215,13028755,1982,21028755
132876,39691,11.773980141,27483764,2010,112483764
11694,8247,21.218000412,137231186,2008,222231186
10828,11253,58.579761505,75388063,2008,160388063
7467,1949,51.970905304,19785914,2007,84785914
1724,8452,18.447479248,14085477,2000,96085477
4499,310,109.684791565,404572835,2003,484572835
16483,27578,77.580657959,194470394,2010,274470394
1150,954,75.291000366,377696359,1996,457696359
23964,70160,68.550697327,616210692,2012,691210692
57130,45243,58.040149689,174455986,2011,254455986
510,364,59.113174438,200000000,1992,280000000
52845,7518,36.327049255,263397247,2006,343397247
66193,11544,55.659988403,65771527,2002,145771527
17046,9986,14.132582664,59000000,2006,144000000
51984,8656,34.070053101,65464664,1998,140464664
15002,146216,44.343330383,-46081,2013,83953919
13426,9291,26.065734863,108320568,2005,190320568
64151,55301,23.473003387,267695435,2011,342695435
17494,109418,45.589569092,166984278,2013,246984278
13426,11665,23.496053696,150685453,2008,230685453
17698,6964,16.939441681,186728738,2003,266728738
1032,11324,81.914695740,214804195,2010,294804195
71600,12193,19.500892639,83733697,2008,163733697
5713,9928,29.558156967,185696994,2005,260696994
11401,754,46.075035095,165676146,1997,245676146
20739,10202,23.531721115,132874442,2008,212874442
39,4147,49.078544617,101001478,2002,181001478
17494,50546,37.026649475,134918407,2011,214918407
12786,1701,45.154632568,149012234,1997,224012234
40256,13027,46.887981415,98066569,2008,178066569
2239,2289,24.598478317,94013509,2003,173013509
11447,20504,32.363536835,77107755,2010,157107755
56911,9574,11.503959656,97977226,1997,177977226
2209,11618,19.375768661,11188905,1999,91188905
23677,2300,36.125713348,170200000,1996,250200000
17825,12096,25.450534821,54318423,2006,83953919
55499,10200,41.890720367,153093859,2008,233093859
7187,8834,22.179658890,61982834,1997,136982834
19769,228150,139.575088501,143817906,2014,211817906
8858,6068,18.264635086,94000000,1998,164000000
9622,41515,11.187696457,121584141,2010,201584141
12079,9023,41.670543671,42563539,2002,122563539
57370,38317,27.462640762,89852759,2011,169852759
2042,2157,17.455024719,56159423,1998,136159423
16294,14462,21.394281387,16105964,2004,96105964
117075,161795,0.605645001,54318423,1998,83953919
185438,159824,61.692195892,393226958,2015,473226958
5690,49948,14.530945778,10874570,1999,90874570
21879,2135,25.978555679,43729176,2002,123729176
33485,9822,6.643777847,-6046081,1998,83953919
58498,9705,36.788745880,45080413,2001,147080413
10702,1656,31.054334641,67400065,2005,142400065
9198,12159,21.891078949,-13514957,1998,71485043
32593,9678,18.335992813,-1046081,2000,83953919
280,4442,40.138008118,17316267,2005,105316267
510,75,44.090534210,31371017,1996,101371017
17627,330770,3.300060987,54318423,2015,83953919
7256,9433,20.632673264,13676798,1997,43312294
7213,19959,36.664989471,42444772,2009,122444772
21370,11973,18.261209488,-45433254,2000,34566746
18878,11228,16.681268692,79212469,1996,159212469
66191,77951,10.088006020,46546518,2013,126546518
5058,5491,7.891469955,-22600000,2000,21400000
4600,10715,16.715631485,-11485156,2003,68514844
17633,10197,9.357733727,-26174485,2009,53825515
7187,9562,11.222680092,-60519261,2003,19480739
1269,9922,14.564666748,-62373766,1997,17626234
20629,9447,11.356079102,-20868140,1998,69131860
52609,274854,52.612026215,56936910,2015,146936910
56154,8870,13.800656319,-46536031,2000,33463969
59,9992,27.097932816,21944236,2006,107944236
20030,36970,10.706612587,-10229090,2009,19406406
37710,10077,7.342892170,-74010360,2005,5989640
4014,76649,50.561847687,-12168369,2014,117831631
6159,453,59.248435974,253542341,2001,313542341
15812,8587,90.457885742,743241776,1994,788241776
132876,72545,40.723457336,276692760,2012,355692760
12095,109451,41.247402191,170384621,2013,248384621
11091,9533,10.083905220,131196298,2002,209196298
4945,2023,16.759252548,8103450,2004,108103450
17494,71880,22.132417679,70673788,2011,149673788
6482,584,10.520960808,160350661,2003,236350661
57741,309809,35.384422302,33571250,2015,97571250
7832,4858,15.673153877,-64928486,2007,15071514
588701,17711,8.981427193,-40865180,2000,35134820
124748,328111,31.482872009,800958308,2016,875958308
10808,8698,47.436676025,101265204,2003,179265204
124747,93456,136.886703491,894761885,2013,970761885
6046,602,60.442592621,741969268,1996,816969268
488,330,2.502486944,156074524,1997,229074524
18863,953,48.110908508,457680671,2005,532680671
11218,9693,35.387874603,-6040249,2006,69959751
9032,36657,4.668910027,221339527,2000,296339527
23430,8909,73.822891235,183270008,2008,258270008
865,9802,51.469577789,260062621,1996,335062621
5714,950,85.115058899,580940780,2006,660940780
13426,1824,61.437587738,121482882,2004,196482882
20739,2976,31.160541534,40450008,2007,90450008
16938,11026,15.761384010,-1999414,2004,78000586
4759,332,17.561954498,8953919,1999,83953919
18865,75656,71.124687195,42698894,2013,117698894
17494,38365,38.864025116,191430189,2010,271430189
488,594,57.753913879,159417255,2004,219417255
109857,15189,13.257530212,38034460,2009,73034460
10702,11678,13.318743706,140663859,2000,215663859
5342,6538,18.700309753,44000410,2007,119000410
12058,10555,47.094367981,292275019,2004,367275019
15557,1125,14.486310959,84937680,2006,154937680
37932,4551,18.614719391,42226116,2005,95226116
488,612,29.035221100,60358911,2005,130358911
20907,9567,27.055084229,15632458,2003,85632458
36797,37821,23.004606247,23159963,2010,98159963
956,203801,48.744209290,33145109,2015,108145109
3388,2539,14.209328651,-24958633,2004,55041367
57193,9297,36.368839264,65175006,2006,140175006
8246,3172,24.353302002,-7368097,2001,67631903
3415,6520,19.143320084,72600435,1995,127600435
17167,1439,13.327371597,8953919,1999,83953919
56512,37958,37.917003632,151904017,2011,226904017
1011158,2026,23.663713455,25944725,2005,77944725
12881,7450,14.443810463,-38245366,2000,36754634
4037,11375,10.605084419,-23857341,2003,51142659
4014,9425,11.873855591,-60432117,1998,14567883
94220,25769,12.708963394,-23833074,2009,5802422
57646,23685,8.098368645,-69590483,2001,5409517
12028,11866,20.374307632,-23990820,2004,21009180
11614,9741,42.006908417,173118121,2000,248118121
8023,211672,875.581298828,1082730962,2015,1156730962
15217,23629,39.127082825,7792502,2011,89792502
1150,8688,20.790702820,30891409,1998,103891409
8246,10153,18.659879684,-61900000,1998,13100000
52701,153518,45.720893860,276779543,2016,349779543
17167,8676,21.789615631,41231041,2008,111231041
41039,20829,20.199056625,-13541018,2009,61458982
36602,4349,26.123704910,16658558,2007,86658558
55710,9718,12.599836349,90466177,2006,162966177
52112,10808,13.543052673,106104344,2001,176104344
2461,197,60.722160339,138000000,1995,210000000
39,25,32.227222443,24889998,2005,96889998
197,35,46.875373840,452068851,2007,527068851
4027,11086,11.215702057,-34682442,2001,37317558
16938,10477,8.468585968,-39255262,2001,54744738
2352,1997,8.884318352,-12327950,2004,62172050
11614,6947,27.491891861,196697520,2004,256697520
31024,3050,21.462934494,223456605,1998,294456605
11614,2675,28.848186493,336247917,2002,408247917
5524,809,47.320800781,769838758,2004,919838758
7879,920,82.643035889,341983149,2006,461983149
1201,4806,20.230535507,239457509,1999,309457509
18878,7451,46.217769623,207448382,2002,277448382
217174,228165,36.952266693,237594032,2015,311594032
6159,3595,16.411344528,229492681,1996,309492681
138,16869,72.595962524,249131050,2009,319131050
488,879,33.648403168,230854823,1991,300854823
16938,1573,57.698471069,170031094,1990,240031094
47640,9257,34.052253723,36643346,2003,116643346
11649,1903,27.299301147,135388341,2001,203388341
11614,9697,20.219385147,-32714831,2006,42285169
4014,395,42.957214355,101183863,2004,171183863
31024,23398,29.412261963,368140005,2009,443140005
2460,10590,19.708730698,39660784,2002,114660784
20907,117263,59.428222656,91025640,2013,161025640
2388,200,19.711950302,48000000,1998,118000000
66739,44943,49.199234009,132466756,2011,202466756
510,587,46.199481964,52919055,2003,122919055
5342,10395,13.758525848,54318423,1994,83953919
488,57212,29.505573273,111584879,2011,177584879
1461,152760,43.873264313,84984035,2014,154984035
2710,2756,24.961624146,20000098,1989,90000098
1152,33909,23.256450653,64748021,2010,134748021
1167470,49017,64.457946777,145529201,2014,215529201
9181,9882,20.089933395,46672912,1998,116672912
957,2270,48.032733917,65560026,2007,135560026
2352,978,16.929910660,61457682,1997,131457682
6159,44564,14.780633926,-2887336,2011,67112664
5572,3132,14.086292267,-4022705,2002,65977295
10765,8814,29.261348724,-4012679,2005,55987321
31024,8427,13.267630577,-36438863,2002,33561137
80923,52520,58.401203156,90112671,2012,160112671
17812,10592,14.244518280,-37712956,2002,32287044
141688,49021,29.501489639,-8222894,2011,57777106
1090,11535,9.306253433,54318423,2002,83953919
65615,10550,8.373780251,-50075967,2002,19924033
30149,11258,10.930537224,-50129433,1998,19870567
7395,12610,10.545439720,-61403089,2001,13596911
15780,59981,6.682005882,-51337973,2013,18662027
638,201088,46.832370758,-52247060,2015,17752940
41378,5137,24.664775848,-12041304,2004,57958696
30365,3093,13.483386993,-31370522,2006,38629478
29605,107846,44.478042603,72915111,2013,122915111
16938,188207,25.020427704,-8720548,2014,61279452
23968,4614,22.392543793,125000000,2002,193000000
27571,24021,107.069763184,630491347,2010,698491347
7908,11371,22.572322845,3069884,2001,71069884
124747,20352,113.858276367,474513985,2010,543513985
52629,11517,10.004564285,-24568887,1995,35431113
52139,214756,68.734512329,149022588,2015,217022588
19840,26428,18.888805389,-30958495,2009,39041505
59646,9824,12.948627472,-38237989,1999,29762011
