"66,771,251,312,514"	5602	"28,878,12"	841	6.5
"389,413,894,029,234"	16391	"12,18,10402,10749"	4688	7.1
"2,043,356,193"	39	"1,810,749"	4148	6.7
"52,62,4239"	7187	"28,12,80,53"	2207	6.2
"16,205,937,312,835"	2406	"28,12,878,53"	9381	5.4
"40,292,388,035,689"	35155	"28,12,80,18,53"	9625	4.7
"116,622,321,533"	1524	"35,14,878"	9304	5.5
"584,788,665,386,654"	79656	"12,35,10751,14,878"	20856	5.3
"514,157,356,383"	2228	"80,18,9648,53"	5955	6.5
"475,623,659,139"	60129	"3,510,402"	9899	6.1
"1,954,451,556,128"	18254	"12,28"	9826	4.7
"95,518,929,976"	879	"18,10749,37"	21355	5.8
"6,280,111,484,173"	1152	"36,18"	10858	7.1
"517,306,119,498"	3556	"539,648"	11439	6.7
"45,151,069,616,293"	7775	"12,28,27,878"	9457	6
"10,964,817,715,543"	5281	"1,810,752"	12412	6.3
"643,173,801,619"	607	"28,18,14"	1494	6.6
"66,762,747,472,963"	21905	"28,80,53"	13184	5
"96,571,289,814,343"	5174	"28,35,53"	2185	6.3
"5,099,438,104,589"	10723	"1,810,749"	6639	6.4
"6,952,556,362,713"	16566	"28,53"	38153	4
"172,871,073,012,214"	56710	"80,12,28,35,53"	58233	6
"7,666,969,525,958"	43518	"16,28,35,10751"	116977	2.3
"174,191,903,880"	880	"18,53"	68734	7.1
"321,766,068"	12989	"12,28,53,80,9648"	5503	7.2
"114,144,172,764,491"	17167	28	27573	5.5
"3,802,874,724"	8246	"80,18,53"	819	7.3
"164,831,655,416,119"	16566	"28,12,53,10752"	1369	6.3
"3,416,744,724,045"	18069	"18,53"	9623	5.5
"138,196,736,933,923"	11426	"1,610,751"	10895	6.9
"5,049,108,234,690"	12114	"28,18,36,37"	10935	6.4
"39,671,002,220"	3950	"14,28,878,53"	834	6.4
"553,056,726,910,980"	2291	"18,878,53"	228066	5.6
"106,891,164,738"	5216	18	711	7
"1,101,827,717,287"	31024	"35,18"	10468	6
"1,921,336,382"	18865	"28,80"	10027	6.6
"11,155,694,118,979"	11873	"10749,35"	11812	5.3
"50,019,310,478"	2226	"18,9648,53"	37233	6.6
"583,702,922,249,918"	58552	18	37950	6.8
"1,110,797,655,636"	12786	"28,53,80"	27582	6.3
"386,732,100,760,073"	107446	"28,35,80"	64688	6.7
"1,802,232,911,204"	7017	"10749,35,18"	509	7
"246,184,369,191"	7314	"16,35,10751"	7443	6.5
"739,944,911,233"	17871	"3,510,749"	5966	5.8
"458,759,153,776"	68215	"3,510,749"	11066	5.4
"555,367,696,118,277"	116805	"28,35,80"	136795	6.5
"5,341,363,535,321"	10601	"18,36,10749"	8095	6.7
"31,903,328,953,136"	57370	35	87826	6
"876,719,215,852"	21712	"18,9648,53,80"	11560	6.1
"7,570,122,910,400"	10400	"35,18,10749"	25189	6.5
"1,205,350,883"	11676	"18,27,9648"	2637	6.1
"67,308,324,883,247"	6767	35	18480	5.4
"10,669,106,792,055"	10179	"12,28,53"	709	5.9
"71070,21029,64"	19850	"14,53,27"	49730	5.6
"27,783,825,723"	58164	"12,35,10751,14"	9607	4
"1,835,429,637,499"	8685	"80,18,53"	1830	7
"133,813,361,337"	607	"18,12,28,36"	79	7.2
"2,554,118,381,210,580"	114597	"28,35,80"	54054	5.3
"170,511,927,451,988"	19274	"28,35"	228967	6.1
"169,627,517,118"	141169	"12,14,28,37,53"	46528	6.3
"18,177,241,337,627"	2419	"28,35,80"	27936	6.8
"325,327,328"	323	18	65	6.8
"2,408,125,499,282,300"	2408	"12,35,16"	280391	5.3
"18,102,785,517,328"	4723	"12,18,10749,28"	9476	6.6
"7,400,417,418,897"	64901	"53,14,28,35"	10610	5.3
"3051,62,11616"	11614	"9648,53,18"	745	7.7
"657,314,789,281"	72344	"28,53,80"	49527	6.2
"7,085,167,773,887"	5065	35	73937	5.6
"23,915,287,756,124"	16513	18	1885	6.9
"9,273,389,451,329"	17883	"18,80"	168672	6.8
"18,277,108,592,453"	29214	"35,10749,18"	18240	6.7
"21,761,585,221,089"	5696	"80,18,9648,53"	10398	6.2
"52,110,621,063"	24	"12,35,10751,878"	165	7.4
"192,124,564,880"	59	"28,878"	240832	6.3
"125,458,349,971,118,000"	1137903	"18,10749,53"	216015	5.2
"31,311,783,257,674"	2294	"28,12,35,10751,878"	12279	4.7
"18,277,102,972,231"	5572	"80,18,53"	1645	7
"51,496,777,315,555"	17825	35	11007	6
"609,004,659,313,240"	36602	"28,18,53,10752"	193756	7.4
"3125,16935,31"	14911	35	11287	6.7
"21,657,171,781,330,900"	2127	27	259693	7
"447,351,211,137,625"	7467	18	37799	7.1
"880,449,169,597"	29009	"35,10749,18"	10184	6.2
"35,705,148,861,772"	12987	35	4257	5.3
"92,061,440,515,234"	5140	"279,648"	4234	5.7
"24,535,211,062"	24	"12,35,10751,878"	196	7.1
"236,595,563,888,029"	52803	35	257091	5.9
"4173,64,1920"	1776	"10749,27"	6114	7.1
"228,350,649,273"	9248	"10749,18"	24803	6.6
"9,642,189,212,052"	2239	"53,80,18"	1213	7
"8,447,206,176,497"	7395	35	100042	5.4
"81,672,108,956,455"	664	"12,18,10751"	9036	6.7
"181,338,014,343"	17698	35	257211	7.1
"97,788,136,455,638"	20400	"28,35"	323675	6.1
"289,118,563,203"	638	"28,12,18,36,10749,10752"	9361	7.1
"978,813,411,703"	18596	"1,810,402"	1677	7.2
"2,296,567,316,278"	2294	"28,53,80"	187	7.2
"2,178,286,576,065"	43141	"18,28,53,80"	7461	6.2
"222,268,059,141,088"	17871	35	16538	6.5
"70,851,120,612,052"	7395	"3,510,749"	9889	5.7
"1269,64,2176"	1152	"18,53,36"	820	7.5
"9,781,780,296,108"	61175	"35,80"	11565	5.4
"28,746,911,204"	1704	"28,35,80,10749"	6073	5.8
"410,872,922,214,408"	58552	35	16996	6.1
"694,197,431,741,087"	11151	"3,510,749"	193610	6.2
"944,238,407,694,421"	4755	"279,648"	19912	5.4
"39388,31,40900"	488	"53,18"	296098	7.2
"88,719,316,856"	12028	"28,18,53,10752"	8007	6
"21,007,599,199,827"	52934	35	32823	5.9
"4,038,120,516,866"	36804	"18,10749,35"	4380	5.9
"572,420,520,814"	4600	"35,12,14,878,28"	11551	6.2
"8,349,648,565,723"	87130	"28,12,14,27,878,53"	10336	5
"1,945,298,767"	8300	"28,12,18,53"	11362	7.3
"10,297,314,111,864"	144221	"80,18,53"	50348	7
"3,171,738,969,824"	59521	"28,9648,53"	48138	6.5
"389,569,683,894"	525	"18,9648,53"	1124	8
"582,249,510,123,532"	74619	35	227159	6.1
"178,351,826,952,997"	1098477	"16,35,12,10751,878"	68179	5.7
"176,891,767,817,688"	2461	"28,12,18,53"	1579	7.3
"10,669,106,701,924"	10179	"28,12,53"	708	6.2
"2,975,860,217,052"	41671	"28,878,12,53"	34851	6
"589,413,526,513"	8858	"35,80,18,10749,53"	9930	5.8
"16327,1241,85"	508	"539,648"	1586	6.4
"21,041,638,418,277"	21031	"10749,18,9648"	2044	6.5
"133,480,011,661"	1978	"18,27,9648,53"	9913	6.4
"92,783,319,217,402"	3290	"14,18,35,10751"	71864	6.5
"18,352,117,059,013"	66548	"3,510,749"	10761	6
"859,244,690,526,727"	190	"10402,18"	209451	6.8
"101,275,181,892"	1776	"18,80,53"	11975	6.7
"3,223,458,717,764"	2406	"27,53"	4970	5.8
"192,417,315,788"	488	"18,36,9648"	11831	6.8
"5,583,673,811,478"	1090	12	9096	5.8
"563,892,586,940,543"	6037	"14,28,878,53,27"	440	4.9
"141,011,151,052,995"	18281	"3,510,751"	11011	5.4
"1,205,578,291,920"	6720	"1,810,749"	10641	5.7
"69,597,533,683,291"	18323	"351,040,210,749"	11172	6.2
"111,081,110,919,274"	54733	"12,35,878"	39513	6.5
"104,001,927,463,312"	29214	35	82687	5.4
"92,061,523,414,405"	5140	"279,648"	41446	6.1
"2,963,734,214,691"	5572	"53,80,9648"	8224	6.1
"557,653,446,677"	1152	"1,810,402"	10537	6.7
"69,415,299,741,088"	51851	35	225886	5.3
"1,440,630,925,344"	3092	"35,18"	10385	5
"131,820,370,591,223,000"	93214	"279,648"	55779	5.9
"1,047,832,913,085"	64030	"35,80,10749"	10154	5.3
"197,999,949,640"	51984	"1,810,749"	10647	7
"695,977,415,111,669"	7395	"35,18,10749"	11431	5.9
"1,576,041,087,887"	32593	35	8457	5.5
"6,885,521,393,896"	52139	"35,37"	188161	5.8
"74,471,138,914,698"	52968	"12,14,28,53,878"	8850	5.4
"3,192,913,618,277"	468	18	64685	6.9
"17178,53714,3"	7017	"35,18,10749"	38357	6.1
"626,445,284,731,164"	53334	18	10060	6.3
"10,814,786,855,636"	25735	"80,28,12"	11398	5.6
"6,165,591,617,736"	10965	"1,810,749"	1833	6.7
"6,536,232,799,326"	26713	"18,27,53,80"	10391	4.9
"18,892,893,067,773"	54967	35	8970	5
"3,084,112,075,576"	13776	"14,27,878"	9306	4.6
"5,082,119,029"	37710	"28,12,18"	11370	5.2
"52,487,831,245"	71570	18	12184	6.4
"1,135,563,846,885"	19969	"1,810,749"	1921	6.4
"1,861,644,817,605"	2042	27	1683	5.4
"38,025,551,037"	1032	"18,80"	203	7.2
"1,324,066,804,518"	14911	"3,510,752"	11858	5.9
"6,828,786,917,248"	75035	"28,53,80,18"	62835	6.5
"7523,2130,64"	50582	"14,16,18,10749,10751"	18937	6.9
"170,513,803,910"	30365	"80,18,9648"	13536	5.7
"55,762,393,111,084"	11472	"1,810,749"	15556	5.9
"26,291,977,834,844"	66823	28	10718	4.7
"115,830,362,233"	23213	"18,53"	11062	6
"19,189,111,506,677"	10491	18	10802	4.9
"20,517,881,351"	1769	"18,36"	1887	6.5
"2,231,296,316,560"	23393	"28,80,18,53"	6071	5.7
"16,483,843,638,581"	56435	"28,18,53,80"	10461	4.8
"113,640,634,893,061"	51894	"53,18"	80278	7
"655,364,494,483"	58251	"28,12,35"	12704	4.2
"5,064,146,117,881"	5655	"12,16,35,10751"	10315	7.5
"12,833,117,014,252"	18356	"35,18,10749"	16643	5.7
"478,358,954,812"	11770	"35,14,878"	2687	5.7
"240,524,072,406"	2419	"3,510,749"	194	7.8
"265,106,784,967,848"	66960	35	11025	5.5
"964,249,873,141"	56106	35	8849	5.6
"176,976,959,740,462"	29009	"12,18,10749"	78698	6.6
"116,023,954,515"	140354	"189,648"	30943	5.9
"90,291,082,211,317"	57898	"27,53"	9544	3.2
"476,410,944,127,972"	3289	"12,14,28,53"	24418	5.5
"52,313,739,969,597"	518	"28,35,53"	7288	5.9
"2,231,155,661,897"	72024	"3,510,402"	14655	6.3
"5,693,058,812,518"	52094	"28,18,53"	24575	5.2
"652,366,523,515,111"	18889	"28,878"	10366	4.2
"55,086,606,511,107"	54559	"28,27,9648,878,53"	19898	6.5
"33,327,289"	5501	"28,878,53"	4965	6.1
"207,515,039,817,328"	25735	"28,12,18,53"	15074	5
"18,979,287,811,003"	64909	"35,14,878"	56715	4.8
"1,682,820,379,827"	2034	"878,53"	1272	7
"776,7248,19"	53177	"18,35"	72358	6
"33,260,557,633,259"	86295	"12,14,16,35,878,10751"	20542	5.4
"3,810,694,892,228"	35453	"28,18,80"	266396	5.5
"61,363,333,973,061"	61357	"12,28,10751"	9978	5.1
"2,037,653,010,959"	40256	"53,18,9648"	8271	6.6
"90,121,170,117,772"	1978	"28,80,53,18"	10428	6.2
"9,274,182,881,205"	44740	"28,12,53,18"	5353	6.6
"504,363,610,431"	1223	"35,18"	11934	7.1
"25,246,133,643,661"	56739	"28,18,36"	14392	6.3
"583,195,898,219,487"	71871	"28,36,10752"	19495	4.3
"2,073,816,828,228"	21684	"28,878,18"	110415	6.7
"668,415,110,065,007"	65629	"12,16,35,10751,14"	77459	6.5
"305,174,474,756"	2689	"28,35"	26486	5.9
"57,700,887,457,701"	21085	"14,28,53"	9495	7.3
"23,704,521,591,085,700"	147021	"28,12,10752,36"	256040	7.5
"53,714,878,395,635"	57270	"18,10749,14"	24420	6.7
"30,921,685,616,855"	7145	35	1257	5.8
"5,194,991,811,514"	510	"16,35,10751"	62214	6.6
"21,088,957,651,797"	12891	"878,28,12,53"	16320	7.4
"53,448,304,252"	17764	"10749,18"	8842	4.5
"55,278,930,920,006"	10586	"35,28,12,14,878"	9531	5.3
"380,190,316,483"	13426	35	64807	6
"1,337,968,621,622"	11401	"12,18,28"	12289	7.1
"616,436,818,352"	17167	"3,510,749"	11529	6
"744,091,727,625,541"	36797	"3,510,749"	20943	6.4
"6,777,314,104,707"	21217	"3,510,751"	9099	5.5
"57,674,178,323,131"	2294	"28,12,10751"	9488	5.3
"121,378,623,872,388"	2380	"878,28,12,53"	193	6.4
"7,442,113,391,337"	12453	"28,18,36"	44865	6.3
"2,731,911,288,368"	10943	"1,810,749"	55787	6.7
"6,760,178,139,530"	1496406	"12,10751,14,16"	257932	6.8
"25,868,135,495,292"	13563	18	10400	7.2
"16,866,202,153,196"	10781	"18,53"	1957	6.2
"1,020,533,259,193"	58178	"80,35,10749"	10833	5.7
"784,363,289,572,968"	58375	"28,35,10751"	256961	5
"87,671,686,623,958"	46085	"18,10749,53"	5852	5.6
"64,731,289,831,171"	58072	35	12312	5.5
"8924,85,5313"	3556	"27,9648,53"	622	6.3
"5,201,933,291"	10781	"18,53"	11306	5.7
"132,409,734,491"	18356	"10402,18,35"	12508	6
"6,056,152,851,109,560"	20019	18	25793	6.9
"4,787,966,921,229"	578	"28,18"	10534	6.3
"68,566,582,711,065"	11770	"279,648,878"	1091	7.8
"12,835,137,251,798"	28239	"878,28,53"	87421	6.2
"865,520,476,065"	7671	"28,12,9648,53"	10871	5.8
"189,761,921,038,581"	58712	"28,37"	13503	5.4
"45,051,596,036,592"	57193	"12,10751,14"	13600	6.2
"9,273,123,373,421"	4762	18	68722	7
"172,447,691,611,617"	33317	"12,28,35,10749"	14324	4.3
"60,651,068,931,134"	5501	18	14325	7.1
"5,673,411,089,071,160,000"	111588	"12,878"	299687	5.6
"1,648,395,047,135,650"	1056121	18	312221	7.3
"8,801,760,415,556"	880	"80,18,53"	23168	7
"1,686,692,816,941"	64045	"10749,35,18"	76494	5.8
"28,714,613,910"	1223	"35,18"	4944	6.5
"10,381,714,017,276"	66218	"12,35,10751,14"	10488	5.6
"59,315,387,274,568"	6159	"18,28"	96721	7.7
"390,512,314,764"	4762	18	334	7.5
"56903,62,116714"	19303	"28,35,80"	23742	5.3
"11,854,522,158,188,000"	63820	"3,510,749"	259694	5.9
"1,921,868,815,852"	1270	"1,810,751"	62837	6.7
"112,882,102,937,917"	19850	"12,14,18,10749"	8966	5.8
"825,652,923,087"	11151	"18,53,80"	8470	7
"41,693,642,278,029"	56911	"28,35,80"	11001	6.1
"58,224,934,914,491"	57633	"35,80"	138832	6.8
"809,968,099,780,998"	80999	"28,14,878,53"	16911	5.3
"6,856,221,318,183"	7213	"18,28,53"	2163	6.6
"73,810,647,326"	10930	"12,28,53"	36670	5.8
"30,365,198,852,997"	3227	"878,35,12"	23048	6
"1,805,215,852,192"	1270	"10751,18"	227735	6.7
"336,885,880"	13776	53	2155	5.4
"128,351,829,118,082"	37932	"28,18"	8409	5.8
"537,145,469,351,329"	11649	"18,35,10749"	222936	5.2
"4,512,744,712,519"	3026	"36,18"	31908	6.2
"5,691,614,564,710"	33433	"1,810,749"	10219	6.3
"23,576,741,738,602"	29605	"18,53,27"	48171	5.8
"116,269,642,569"	8685	"53,878,964,810,749"	782	7.5
"73,931,787,298,893"	41550	"18,35"	75531	4.6
"62,861,578,548,447"	71267	"1,610,751"	11802	5.2
"1,915,218,972,632"	2632	35	9776	5.3
"582,252,710,551,329"	57130	35	18785	7.2
"11,776,011,838,081,300"	63571	"28,18,36"	365222	6.5
"139,196,912,212,073"	6737	"12,35,80,878"	817	6.2
"3,265,142,232"	510	"14,28"	268	7
"15,336,234,588,210"	8965	18	45054	5.9
"204,745,172,461"	7187	"12,28,35,53,80"	943	6.4
"182,771,125,608,534"	54040	18	22881	7.2
"31,315,767,457,675"	2294	"28,35,10751,12"	10054	5.5
"95,101,235,324,491"	71600	"35,80"	51540	6.5
"1,229,168,511,892"	1223	"18,12,37"	44264	7.2
"181,350,645,081"	5065	"35,18,10749"	350	7
"175,017,491,748"	1744	"878,12,9648"	152	6.2
"235,325,553,615,277"	71600	"35,80"	109431	5.6
"17,333,804,431"	1032	"80,53"	1598	7
"3,894,119,797,517"	36797	"18,80"	8065	6.5
"4,404,146,007,319,270"	41039	35	271718	5.9
"8,691,189,718,976"	70777	"3,510,749"	11638	5.5
"113,754,695,293"	2239	"181,074,910,752"	409	7
"5,295,181,979"	323	"80,18,9648,53"	2118	7.7
"11,665,685,611,164"	64151	"12,35,10751"	11459	5.8
"8,945,323,415,112"	7908	"3,510,749"	10806	6.3
"147,228,257,395"	21370	"878,27,28"	9348	5.5
"13,652,514,111,163"	5140	27	377	7.2
"7,132,493,716,866"	56512	"27,878,53"	8843	6
"16,940,169,276,193"	2460	"28,12,18"	9313	6.3
"34,928,826,949"	2460	18	39486	6.8
"101,341,186,316,828"	19499	"12,16,35,10751"	1273	6
"22,897,771,981"	53178	18	13920	6.8
"18,973,121,111,276"	82511	"10749,35"	50544	6.5
"29,222,192,749,827"	52934	35	325133	5.6
"13242,7056,31"	54040	"35,18,36"	140823	7.3
"978,083,545,292"	5281	"18,36"	1883	7.2
"410,884,108,722,226"	41039	35	89492	5.6
"8,891,139,222,157"	68573	"3,510,751"	22949	5.2
"3,968,244,025,702"	3964	"14,28,12,878,53"	12437	6.2
"17,697,215,716,855"	29009	35	2959	5.2
"539,266,094,960,950"	17494	35	9957	5.2
"2882,20,3036"	70738	"3,510,749"	11648	5.8
"851,158,147"	10723	"80,18,53"	9366	7.4
"11867,63,17647"	4014	"27,28,878"	1576	6.4
"10,083,100,808,977"	10051	27	609	7
"31,956,243,853"	1223	"35,80,53"	5516	6
"13,240,222,218,973"	12028	28	13051	5.2
"12,111,710,702,037"	8685	"28,53,878"	49530	6.7
"811,641,686,641,297"	113225	"3,510,749"	34806	5.7
"1,769,741,711,661"	65734	"35,18,10749"	49022	5.9
"2,073,621,978,029"	40243	"12,35,14"	11469	5.1
"68,890,901,636,837"	12964	"3,510,751"	23479	6.9
"278,881,511,121,702"	1726	"28,12,53"	11667	4.1
"349,066,373,491"	3556	"1,810,752"	423	8
"2,507,215,293,765"	19850	"18,36"	2447	6.4
"258,373,840,612,792"	59521	27	10066	5.5
"52,412,049,642"	5342	"1,810,749"	2288	6.7
"25,879,524,196,193"	190	"18,80,36"	88794	6
"52,851,262,820,189"	59291	"27,9648,53"	13515	6
"213,525,677,822,223"	28741	"18,14,27"	11979	5.4
"204,820,471,109"	2042	"878,28,53"	169	5.9
"2,882,210,293,492"	17812	18	8090	5.9
"1,826,955,884,690"	28904	"3,510,749"	11622	6.3
"22,013,332,233,321"	17281	878	3604	6.1
"57,893,880,882"	19303	"3,510,749"	9541	5.8
"10,038,060,250,347"	18878	"28,53,80,9648"	94348	5.1
"303,619,799,642"	190	"80,18,9648,53"	8197	6.3
"751,738,047,296"	90812	"80,28,53"	336004	5.6
"5,469,779,967,056"	113600	"35,14"	35019	6
"51,823,346,514"	518	"80,36"	10410	6.1
"12,214,295,612,640"	12524	"18,9648,878,53"	8836	5.5
"1,279,118,132,130"	62514	"10751,14,35"	14442	5.9
"2888,13,7447"	1192754	18	321741	7
"11,256,184,214,658"	6482	"53,28,9648"	59965	5.6
"30,611,347,217,835"	80691	"16,10751,12"	14175	5.2
"339,239,102,219"	323	"35,18"	11004	6.9
"6,007,276,333,272"	35796	"28,35,878"	11918	4.9
"132,401,922,934"	11448	"53,80,18"	98357	5.7
"68,864,473,562,010"	5140	"27,35"	10012	5.1
"3,352,404,537,046"	508	"80,28,53"	49526	6.2
"3,686,352,272,994"	29214	"28,35,80"	268920	5.4
"1,810,821,011,661"	37630	"10752,12,18,10749"	9093	6.5
"976,168,661,733"	18596	"28,80"	119283	5.7
"20,561,624,783"	33315	"3,510,749"	11823	6
"151,101,826,983,586"	11873	35	35169	4.6
"20,402,145,247,138,000"	64163	"28,27,53"	118957	5.3
"125,131,281,212,811"	12804	"14,28,12"	849	5.8
"50,050,644,135"	4135	"28,12,18,36"	4515	6
"2,047,529,336,067"	8328	"28,12,18,53"	18886	5.7
"51,857,476,451,856"	51851	"3,510,402"	6575	6.6
"11,219,791,231"	5306	"1,810,749"	6440	6.4
"72,466,189,417,303"	56911	"28,37"	13496	5.7
"50,812,983,388"	69371	"18,36,10749"	18320	7
"3,967,413,916,856"	58498	"28,80,9648,53"	22787	5.3
"830,022,228,287"	30715	"18,14"	8967	6.5
"70,041,511,151,359"	26760	"28,12,53"	37498	4.7
"110,017,582,665,731"	19769	"28,18,53,80"	144336	5.5
"11,953,181,027,855"	4723	"18,14,27,9648,10749,53"	9616	4.8
"172,875,661,435,551"	56359	"28,80"	13056	5.6
"128,985,481,214,405"	18357	"10751,14,35"	14113	4.9
"2,404,522,821,021,680"	24	"12,18,53"	285783	6.9
"24,645,330,166,407"	17268	"14,10751,28"	49478	4.7
"39,268,293,934"	578	"35,18,10749"	9726	6.5
"109,114,782,059"	7187	18	20763	6.6
"58,646,586,474,589"	18596	"28,80,18,53"	9702	7.7
"194,516,815,887"	19684	"28,80,18,9648,53"	9311	6.6
"1,100,899,793,131"	1150	"53,80,10749"	9280	6.2
"9,365,225,401"	66203	"28,36,10752"	26843	7.4
"24,816,155,331,137"	25950	"10752,12,18,10749"	11876	6.7
"2,210,829,542,219"	1614	"18,10752,10749,37"	22267	6.6
"1,379,201,379,193,810"	223	18	45958	7
"955,313,620,309"	20307	"28,35,37,80"	1969	5.8
"1,372,297,529,221"	814	"18,80"	310706	0
"5,273,931,310,760,110,000"	1179066	"28,9648,878,53"	198663	7
"49,371,100,654,697"	1375201	35	239573	5
"1,920,118,561,160"	1032	"1,810,749"	10436	7
"956,069,683,293"	6431	"18,12,878,10749"	1381	6.8
"22,109,977,722,108"	22100	"28,35,53"	2162	5.3
"6,164,504,632,963"	12786	"28,80,18,53"	127493	5.1
"783,467,834,778,348"	608	"1,610,751"	12429	7.5
"5,201,812,139,928,570"	66121	"1,810,749"	228205	7.3
"3977,6885,85"	29524	"18,878,53"	2900	5.4
"1,997,720,239,326"	58220	"10749,18,12"	21311	5.3
"1,086,013,917,276"	20646	"3,510,749"	77875	5.4
"1,760,520,382,606"	71570	"18,36"	192136	6.5
"3,092,644,952,995"	6449	"18,36"	18254	7.1
"5,143,416,500"	3026	18	881	7.1
"213,552,135,323,880"	10765	"28,80,53"	10877	5.3
"13,242,780,299,781"	1215	"80,35"	9600	5.6
"4,560,357,156,464,440"	76100	"10751,14,16,12"	202575	6.3
"465,931,953,852,442"	10855	"27,28,53,878"	71469	4.8
"479,656,932,091,110,000"	932088	"10402,18,10749"	85446	6.7
"22,317,733,025,654"	4755	"28,80,27,53"	326	5.1
"6,384,135,483,141"	66604	"9648,53"	10685	4.9
"889,188,311,155"	876	"28,80,18"	7220	6.1
"58,982,494,158,016"	33279	18	9763	6.6
"2,090,414,541,976"	52358	"28,80,53"	72387	6.3
"8,791,123,036"	10723	"35,18"	12596	5.7
"3,2,4"	19800	"12,28,878"	1892	7.9
"5,689,038,225,702"	57581	"28,53,878"	13460	5.8
"58,475,469,204"	468	"1,810,749"	8055	7.2
"15,009,222,264,491"	22214	35	50647	5.3
"23,659,116,643,085"	15277	"35,10751,14"	10719	6.4
"2,178,264,678,891"	12962	"18,14,10749,878"	9294	6.2
"9,777,556,326,485"	13581	"12,35,10751"	11888	5.3
"243,676,501,532"	7187	"14,35,18"	9647	6.7
"574,105,740,970,851"	53925	"3,510,751"	9353	5.6
"52,792,982,741,091"	116805	"3,510,749"	55721	6.5
"210,071,705,119,274"	19274	"28,35"	109414	6.3
"37,846,875,168"	11809	27	10307	6
"38,068,859,777"	66121	18	11978	7
"17,244,311,362,876"	97026	"28,80,18,53"	22907	6
"309,225,541,380"	52599	35	87567	5.7
"1,176,695,333,678,020"	61175	"80,35,28"	38322	5.3
"1,170,521,657,131"	81850	"538,789,648"	45612	7.1
"56,914,711,952,419"	664	"28,12,18,53"	7305	6.7
"1,251,933,235,206"	5572	"53,18,9648"	3594	6.3
"35,110,436,931,283"	2419	"12,18,10751"	157841	6.7
"137,267,077,171"	488	"28,35"	11519	5.6
"685,650,110,823"	53176	"1,810,751"	12920	6.3
"110,49,226"	224	"18,53,80"	59	6.9
"5,734,697,638,425"	18865	"28,53,80"	9335	6.2
"4,430,934,193"	7623	"28,37"	12106	6.3
"51,712,313,968"	7791	"28,35,10749,53"	11141	5.6
"468,729,631,230"	1032	18	8649	6.6
"964,286,022,178"	114404	"28,878,53,80"	31867	6.2
"56,945,645,720,386"	64331	"14,18,27,28,53,878"	10253	4
"1,692,723,959,640"	13563	"14,35,10751"	3587	5.4
"4,495,884,206"	93419	35	124459	5.3
"95,791,215,477,353"	61411	"16,35,10751,10402"	24662	7.1
"204,955,873,234"	504	18	32274	7.2
"22,191,121,461"	1884	"10752,80,18,9648,10749,53"	182	5.9
"1,764,872,315,555"	43673	12	5494	5
"308,483,493,087"	1776	"1,810,752"	28	8
"951,011,503,369,597"	96439	"35,18,10749"	38073	6
"21,104,211,053,037"	18356	"10402,18,10751"	2054	6.9
"1269,64,2176"	81476	28	302156	5.7
"5,064,106,474,135"	2226	18	606	7
"2,108,952,921,896"	24	18	87502	6.5
"23,691,047,510,222"	10076	"28,12,53,878"	698	5.9
"129,135,011,645,469"	5655	"35,18"	120467	8
"21,028,417,315,250"	33433	"189,648"	11313	6.4
"84,477,623,927,106"	664	"35,27"	6488	6.2
"876,768,616,065"	17812	"80,18,878,53"	10559	7
"612,631,897,927,105"	52935	35	296099	6.2
"193,143,438,891"	5174	"35,53,80"	8012	6.4
"1,575,891,371,922"	17633	"28,35,80,18,10402"	1574	6.9
"164,841,929,256,128"	17494	"35,18"	9032	6.1
"215,942,140,321,593"	7409	"3,510,749"	2770	6
"12898,31,7167"	7879	"16,35,10751"	862	7.7
"6,384,182,772,778"	2209	"28,12,80"	1637	6.8
"47,835,371,438,673"	566328	"1,810,749"	72570	7
"18269,41292,3"	56717	18	27569	6
"529,288,343,858"	52358	18	10637	7.4
"7,447,349,738"	1090	"28,12,53"	1669	7.2
"548,375,532,582,178"	20019	18	132363	7.2
"4,937,152,867,399"	57633	35	9472	6.2
"2,788,856,571,062"	5174	"27,35,14"	2907	6.7
"40,012,063,547"	4489	"80,35,12"	9273	6.1
"3,365,658,231,813"	1201	"351,075,110,749"	9880	6.5
"18,892,739,313,092"	28904	35	2925	6.5
"28,712,052,192"	7467	"80,9648,53"	807	8.1
"821,918,219,397,599"	82194	878	17654	7.3
"65,747,879,870,615"	70651	"16,35,10751"	11836	6.7
"47,245,042,228"	190	"53,80,18,9648"	322	7.6
"448,192,190"	190	18	70	7.7
"380,144,067,904"	1524	"35,80"	9535	6.4
"30,614,537,144,800"	11151	"10749,18"	11036	7.7
"504,631,100,625,541"	29214	"3,510,749"	6557	6.1
"765,947,888,782,785"	36804	"35,18,10751,10402,10749"	18126	6
"12,074,152,744,038"	80540	"12,16,35,10751"	16340	6
"10,401,104,001,733"	10400	"1,810,749"	10333	5.9
"417,318,992,287"	9181	"12,18,10749,10752"	4476	7.2
"84,223,146,121,657"	52443	"1,810,749"	22947	6.7
"152,508,534,514"	13235	"18,35"	2755	6.7
"329,220,374,124,644"	56661	"27,35,10749"	82654	6.4
"62,508,124,045"	67367	"28,53,878"	59967	6.6
"263,297,889,046"	3288	"14,35,878,10749"	16300	4.9
"52,699,619,958,136"	58137	"14,18,35,10751"	9598	6
"506,421,764,495"	5065	"18,35,10749"	82696	5.8
"404,624,108,818,973"	52934	"35,10749,18"	9870	6.4
