Vondie Curtis-Hall	1995
Leslie Greif	2012
Leslie Greif	2007
Paul Mazursky	1966
Paul Mazursky	1964
Josh Gordon	2014
Joe Roth	2004
John Whitesell	1994
John Whitesell	1985
John Whitesell	1985
Stephen King	1997
Stephen King	1994
Jack Sholder	1980
David J. Burke	1989
Akiva Schaffer	2015
Akiva Schaffer	2011
Akiva Schaffer	2010
Akiva Schaffer	2009
Akiva Schaffer	2008
Akiva Schaffer	2007
Tom McLoughlin	1977
Martha Coolidge	2000
William H. Macy	2017
William H. Macy	2016
William H. Macy	2015
William H. Macy	2014
William H. Macy	2007
William H. Macy	2005
William H. Macy	2004
William H. Macy	2003
William H. Macy	2000
William H. Macy	1997
Jerry Paris	1981
Jerry Paris	1978
Jerry Paris	1966
Jerry Paris	1964
Fred Schepisi	2005
Alan Ball	2017
Alan Ball	2010
Alan Ball	2006
Alan Ball	2005
Alan Ball	2003
Alan Ball	2002
Alan Ball	2002
Barbra Streisand	2001
Barbra Streisand	1995
Barbra Streisand	1995
Barbra Streisand	1974
Barbra Streisand	1969
Barbra Streisand	1965
Barbra Streisand	1964
Barbra Streisand	2001
Harvey Kahn	2015
Harvey Kahn	2015
Harvey Kahn	2014
Harvey Kahn	2013
Phil Tippett	1986
Phil Tippett	1985
Robert Iscove	1998
Robert Iscove	1976
Robert Iscove	1984
Rod Daniel	1981
Rod Daniel	1980
Franc Roddam	1998
Diane Keaton	1995
Diane Keaton	1990
Brian Henson	1998
Brian Henson	1998
Brian Henson	1997
Brian Henson	1996
Brian Henson	1996
Brian Henson	2011
Brian Henson	2010
Brian Henson	2009
Brian Henson	2000
Brian Henson	1999
Brian Henson	1998
Brian Henson	1996
Brian Henson	1995
Brian Henson	1993
Brian Henson	1991
Brian Henson	1991
Kenny Ortega	2008
Kenny Ortega	2006
Kenny Ortega	2006
Kenny Ortega	2002
Kenny Ortega	2002
Kenny Ortega	2001
Kenny Ortega	1991
Thomas Schlamme	2007
Thomas Schlamme	2003
Thomas Schlamme	2002
Thomas Schlamme	2001
Thomas Schlamme	2000
Thomas Schlamme	2000
Thomas Schlamme	1999
Thomas Schlamme	1998
Thomas Schlamme	1997
Thomas Schlamme	1997
Thomas Schlamme	1996
Sidney Poitier	1997
Sidney Poitier	1991
Billy Crystal	2014
Billy Crystal	2012
Billy Crystal	2004
Billy Crystal	2001
Billy Crystal	2000
Billy Crystal	1998
Billy Crystal	1997
Billy Crystal	1996
Billy Crystal	1993
Billy Crystal	1992
Billy Crystal	1992
Billy Crystal	1991
Billy Crystal	1990
Billy Crystal	1990
Billy Crystal	1989
Billy Crystal	1988
Billy Crystal	1987
Billy Crystal	1985
Kevin Hooks	2000
Kevin Hooks	1988
Kevin Hooks	1987
Leon Gast	2015
Leon Gast	2015
Leon Gast	2011
Jim Drake	1986
Jim Drake	1983
Paris Barclay	2014
Paris Barclay	2013
Paris Barclay	2010
Paris Barclay	2002
Paris Barclay	1999
Paris Barclay	1999
Paris Barclay	1998
Paris Barclay	1998
Christopher Monger	2010
Louis C.K.	2017
Louis C.K.	2015
Louis C.K.	2015
Louis C.K.	2014
Louis C.K.	2014
Louis C.K.	2013
Louis C.K.	2013
Louis C.K.	2012
Louis C.K.	2012
Louis C.K.	2011
Louis C.K.	2009
Louis C.K.	2000
Louis C.K.	1999
Louis C.K.	1998
Ronald F. Maxwell	1978
James Goldstone	1981
James Goldstone	1971
Guy Ferland	2003
Bob Fosse	1973
Bob Hathcock	1989
Bob Hathcock	2002
Bob Hathcock	1992
Bob Hathcock	1989
Bob Hathcock	1987
Bob Hathcock	1986
Bob Hathcock	1985
Delbert Mann	1980
Delbert Mann	1978
Delbert Mann	1956
Michael Vejar	1990
Jesús Salvador Treviño	1995
Jesús Salvador Treviño	1992
Jesús Salvador Treviño	1989
Alastair Fothergill	2012
Alastair Fothergill	2007
Peter Markle	2006
Peter Kosminsky	2015
Hal Needham	1990
Steven Shainberg	2015
Reginald Hudlin	2016
David Mamet	2013
Josh Lowell	2007
James Frawley	2001
James Frawley	1998
James Frawley	1968
James Frawley	1967
Jack Bender	2016
Jack Bender	2010
Jack Bender	2009
Jack Bender	2008
Jack Bender	2007
Jack Bender	2006
Jack Bender	2005
Jack Bender	1992
Boris Sagal	1981
Boris Sagal	1976
Boris Sagal	1974
Boris Sagal	1970
Tad Stones	2007
Tad Stones	2001
Tad Stones	1995
Tad Stones	1993
Tad Stones	1992
Tad Stones	1990
Mikael Salomon	2008
Mikael Salomon	2002
James Hanlon	2002
James Hanlon	2002
Alexander Bulkley	2012
Alexander Bulkley	2011
Alexander Bulkley	2010
Alexander Bulkley	2009
Alexander Bulkley	2008
Alexander Bulkley	2007
Edward Burns	2015
Joel Gallen	2013
Joel Gallen	2010
Joel Gallen	2007
Joel Gallen	2004
Joel Gallen	2002
Joel Gallen	2002
Joel Gallen	2001
Joel Gallen	1994
Joel Gallen	2016
Joe Berlinger	2012
Joe Berlinger	2006
Joe Berlinger	2000
Joe Berlinger	1997
Joe Berlinger	1997
Jean-Marc Vallée	2017
Dean Cundey	2002
Fred Gerber	1990
Fred Gerber	1989
Bud Yorkin	1973
Bud Yorkin	1972
Bud Yorkin	1962
Bud Yorkin	1960
Bud Yorkin	1959
Jeff Bleckner	2000
Jeff Bleckner	1995
Jeff Bleckner	1985
Jeff Bleckner	1984
Jeff Bleckner	1983
Jeff Bleckner	1982
Jeff Bleckner	1982
Mel Damski	1981
Mel Damski	1979
Jack Gold	1987
Philippe Grimond	1993
Jim Henson	1990
Jim Henson	1989
Jim Henson	1989
Jim Henson	1988
Jim Henson	1987
Jim Henson	1987
Jim Henson	1981
Jim Henson	1980
Jim Henson	1979
Jim Henson	1978
Jim Henson	1978
Jim Henson	1977
Jim Henson	1991
Jim Henson	1989
Jim Henson	1988
Jim Henson	1987
Jim Henson	1986
Jim Henson	1985
Jim Henson	1979
Jim Henson	1976
Jim Henson	1974
Jim Henson	1980
Jim Henson	1959
Jim Henson	1990
Gary David Goldberg	1992
Gary David Goldberg	1987
Gary David Goldberg	1987
Gary David Goldberg	1986
Gary David Goldberg	1985
Gary David Goldberg	1984
Gary David Goldberg	1979
Ericson Core	2009
Tom Hooper	2008
Tom Hooper	2006
Tom Hooper	2004
Alan Myerson	1997
Stephen Hillenburg	2016
Stephen Hillenburg	2011
Stephen Hillenburg	2009
Stephen Hillenburg	2008
Stephen Hillenburg	2007
Stephen Hillenburg	2005
Stephen Hillenburg	2004
Stephen Hillenburg	2003
Stephen Hillenburg	2002
Stephen Hillenburg	2012
Stephen Hillenburg	2010
Peter Bonerz	1993
Dan Aykroyd	1979
Dan Aykroyd	1978
Dan Aykroyd	1977
Christopher Morahan	1985
Christopher Morahan	1985
Sam Wanamaker	1978
Terry Hughes	1998
Terry Hughes	1990
Terry Hughes	1989
Terry Hughes	1988
Terry Hughes	1987
Terry Hughes	1986
Terry Hughes	1985
John Payson	1993
John Payson	1989
Bill Paxton	2012
Dave Filoni	2015
Dave Filoni	2014
Dave Filoni	2013
Dave Filoni	2013
Justin Chadwick	2006
John Ottman	1999
Diarmuid Lawrence	2017
Diarmuid Lawrence	2016
George Hickenlooper	1992
George Hickenlooper	1992
Thaddeus O'Sullivan	2009
Billy Bob Thornton	2014
Billy Bob Thornton	2000
Ed Harris	2012
Ed Harris	2005
Chris Gerolmo	2006
Chris Gerolmo	1995
Henry Winkler	2000
Henry Winkler	1979
Henry Winkler	1978
Henry Winkler	1977
Henry Winkler	1976
Henry Winkler	2005
Henry Winkler	2004
Henry Winkler	2003
Henry Winkler	1985
Henry Winkler	1985
Thom Eberhardt	2001
Arlene Sanford	2008
Arlene Sanford	1999
Paul Wendkos	1988
Chris Moore	2005
Chris Moore	2004
Chris Moore	2002
Mike Mendez	2016
Richard Pearce	1990
Richard Pearce	2011
Richard Pearce	2009
Anthony Bell	2003
Gina Prince-Bythewood	1996
Russell P. Marleau	1999
Marshall Lewy	2016
Peter Avanzino	2014
Peter Avanzino	2012
Peter Avanzino	2011
Peter Avanzino	1997
Frank Pierson	2003
Frank Pierson	2001
Frank Pierson	1993
Scott Jeralds	2003
Scott Jeralds	1997
Joe Sichta	2003
Marcos Siega	2012
Marcos Siega	2011
Rick Moranis	1982
Rick Moranis	1982
Alex Gibney	2015
Alex Gibney	2015
Alex Gibney	2013
Alex Gibney	2013
Alex Gibney	2004
Alex Gibney	2011
Alex Gibney	2009
Alex Gibney	2009
Rocco Urbisci	2008
Rocco Urbisci	2006
Rocco Urbisci	1999
Rocco Urbisci	1981
Rocco Urbisci	1981
Rocco Urbisci	1991
Howard E. Baker	1995
Howard E. Baker	1994
Howard E. Baker	1993
Howard E. Baker	1992
Ricki Stern	2011
Ricki Stern	2009
Ricki Stern	2008
Chris Williams	2010
Gary Rydstrom	2004
Peter Tolan	2010
Peter Tolan	2005
Peter Tolan	1998
Peter Tolan	1997
Peter Tolan	1996
Peter Tolan	1995
Peter Tolan	1994
Peter Tolan	1993
Peter Tolan	1992
Jeff Garlin	2012
Jeff Garlin	2010
Jeff Garlin	2008
Jeff Garlin	2006
Jeff Garlin	2004
Jeff Garlin	2003
Jeff Garlin	2002
Jeff Garlin	2016
Jeffrey Blitz	2009
Jeffrey Blitz	2004
Jeffrey Blitz	2004
Alexandra Lipsitz	2016
Alexandra Lipsitz	2007
Alexandra Lipsitz	2006
Alexandra Lipsitz	2005
Robert B. Weide	2012
Robert B. Weide	2006
Robert B. Weide	2004
Robert B. Weide	2003
Robert B. Weide	2003
Robert B. Weide	2002
Robert B. Weide	1999
Robert B. Weide	1999
Robert B. Weide	1986
Paul Dinello	2017
Paul Dinello	2015
Paul Dinello	2014
Paul Dinello	2013
Paul Dinello	2012
Paul Dinello	2011
Paul Dinello	2011
Walter Murch	2012
Rob Schneider	1992
Rob Schneider	1991
Rob Schneider	1990
Aaron Russo	1978
Bill Melendez	1990
Bill Melendez	1987
Bill Melendez	1985
Bill Melendez	1984
Bill Melendez	1984
Bill Melendez	1983
Bill Melendez	1982
Bill Melendez	1981
Bill Melendez	1981
Bill Melendez	1980
Bill Melendez	1979
Bill Melendez	1977
Bill Melendez	1976
Bill Melendez	1975
Bill Melendez	1975
Bill Melendez	1974
Bill Melendez	1968
Bill Melendez	1967
Bill Melendez	1966
Bill Melendez	1986
Chuck Patton	1999
Chuck Patton	1993
Helen Hunt	1999
Helen Hunt	1998
Helen Hunt	1997
Helen Hunt	1997
Helen Hunt	1996
Helen Hunt	1995
Helen Hunt	1994
Helen Hunt	1993
Edward James Olmos	1995
Edward James Olmos	1986
Edward James Olmos	1985
Victor Cook	2002
Victor Cook	2001
Victor Cook	1999
Victor Cook	1998
Phil Roman	1999
Phil Roman	1998
Phil Roman	1998
Phil Roman	1997
Phil Roman	1997
Phil Roman	1996
Phil Roman	1995
Phil Roman	1991
Phil Roman	1990
Phil Roman	1989
Phil Roman	1989
Phil Roman	1988
Phil Roman	1987
Phil Roman	1986
Phil Roman	1986
Phil Roman	1985
Phil Roman	1983
Phil Roman	1982
Phil Roman	1991
Peter Harris	1980
Peter Harris	1978
Charles Visser	2000
Charles Visser	1999
Charles Visser	1999
Charles Visser	1998
Charles Visser	1997
Charles Visser	1997
Mike Barker	2012
Mike Barker	2009
Mike Barker	2000
Nanette Burstein	2008
Walter P. Martishius	2002
Alan Rafkin	1988
Alan Rafkin	1982
Alan Rafkin	1977
Alan Rafkin	1971
Charles A. Nichols	1992
Charles A. Nichols	1988
Charles A. Nichols	1985
Kirk R. Thatcher	1998
Kirk R. Thatcher	1996
Christopher Guest	1976
Robert Greenwald	1995
Robert Greenwald	1985
Robert Greenwald	1977
Chuck Jones	1980
Dianne Jackson	1993
Denzel Washington	2001
Denzel Washington	1995
Yves Simoneau	2007
Yves Simoneau	2007
Yves Simoneau	2005
John Moffitt	2010
John Moffitt	2009
John Moffitt	2008
John Moffitt	2007
John Moffitt	2004
John Moffitt	1997
John Moffitt	1996
John Moffitt	1994
John Moffitt	1992
John Moffitt	1978
John Moffitt	1977
John Moffitt	1977
John Moffitt	2002
John Moffitt	2001
John Moffitt	2000
John Moffitt	1999
Dan Curtis	1989
Dan Curtis	1989
Dan Curtis	1983
Dan Curtis	1968
T. Sean Shannon	2003
T. Sean Shannon	2002
T. Sean Shannon	2001
Michael Campus	1996
Charles Correll	1985
Charles Correll	1983
Matthew Diamond	2002
Matthew Diamond	2000
Matthew Diamond	2000
Matthew Diamond	1992
Matthew Diamond	2008
Matthew Diamond	2007
Matthew Diamond	2006
Matthew Diamond	1989
Matthew Diamond	1986
Matthew Diamond	1985
Savage Steve Holland	1994
Savage Steve Holland	1993
Susannah Grant	2016
Peggy Holmes	1998
Peggy Holmes	1991
Gary Katona	1998
Paul Schibli	1994
Tony Charmoli	1998
Tony Charmoli	1981
Tony Charmoli	1980
Tony Charmoli	1978
Tony Charmoli	1977
Tony Charmoli	1976
Tony Charmoli	1976
Tony Charmoli	1974
Tony Charmoli	1974
Tony Charmoli	1973
Tony Charmoli	1966
Tony Charmoli	1956
Tony Charmoli	1955
Tom Ellery	2002
Doug Pray	2011
Kieth Merrill	1993
Lisa Cholodenko	2015
Michael Chapman	1975
William A. Graham	1980
Mike Tollin	1995
Mike Tollin	2013
Mike Tollin	2012
Andrew Jimenez	2009
Rodrigo García	2006
Diane English	1992
Diane English	1992
Diane English	1991
Diane English	1990
Diane English	1990
Diane English	1989
Diane English	1989
John Turturro	2017
John Turturro	2004
Dave Bullock	2008
Sean McNamara	2005
Sean McNamara	2003
Sean McNamara	2002
Sean McNamara	2001
Tim Matheson	2003
Tim Matheson	2002
James Marsh	2017
James Marsh	2013
Gary Lennon	2014
Frank Sebastiano	2013
Frank Sebastiano	2009
Frank Sebastiano	2008
Frank Sebastiano	2007
Frank Sebastiano	2006
Frank Sebastiano	2005
Frank Sebastiano	2003
Frank Sebastiano	2002
Frank Sebastiano	2001
Frank Sebastiano	1999
Frank Sebastiano	2016
Fred Savage	1990
Fred Savage	1989
Clément Virgo	2000
Gregory Jacobs	2013
David Leaf	2002
Michael Blieden	2011
Marty Callner	2011
Marty Callner	2010
Marty Callner	2009
Marty Callner	2003
Marty Callner	1999
Marty Callner	1998
Marty Callner	1997
Marty Callner	1991
Chris Hegedus	2004
Eric Chaikin	2005
Amir Bar-Lev	2012
Amir Bar-Lev	2010
Eugene Jarecki	2012
Adam Del Deo	2015
Félix Enríquez Alcalá	2007
Jonathan Hock	2012
Jonathan Hock	2016
Jonathan Hock	2010
Joss Whedon	2009
Joss Whedon	2000
Cathy Malkasian	2009
Cathy Malkasian	1995
David Leland	2002
George C. Wolfe	2005
Jeffrey Schwarz	2013
Jeffrey Schwarz	2013
Rod Amateau	1956
Norton Virgien	1997
Norton Virgien	1981
Norton Virgien	2007
Norton Virgien	1994
Norton Virgien	1993
Norton Virgien	1992
Neil Thompson	2001
Marc Munden	2014
Manny Rodriguez	2000
Manny Rodriguez	1999
Manny Rodriguez	1998
Manny Rodriguez	1997
Manny Rodriguez	1993
Manny Rodriguez	1992
Manny Rodriguez	2008
Manny Rodriguez	2005
Manny Rodriguez	2003
Brad Isaacs	1994
Charles Sturridge	2002
Charles Sturridge	1996
Charles Sturridge	1982
Vic Sarin	1992
Vic Sarin	2000
Vic Sarin	1998
Curt Geda	2014
Curt Geda	2002
Curt Geda	2001
Curt Geda	2000
Curt Geda	1999
Curt Geda	1998
Dick Sebast	1993
Margaret Brown	2015
Burt Reynolds	1992
Burt Reynolds	1991
Burt Reynolds	1990
Burt Reynolds	1989
Burt Reynolds	1988
Barbara Kopple	2014
Barbara Kopple	1995
Barbara Kopple	1993
Barbara Kopple	2010
Fuminori Kizaki	2009
Marianna Palka	2016
Bob Smeaton	1996
Bob Smeaton	2010
James T. Walker	2008
James T. Walker	2007
James T. Walker	2005
James T. Walker	2004
James T. Walker	2004
James T. Walker	1989
James T. Walker	2000
James T. Walker	1999
James T. Walker	1998
James T. Walker	1992
Bernie Denk	2000
Bernie Denk	1999
David Hollander	2016
Todd Kessler	2005
Todd Kessler	2004
Todd Kessler	1998
Karl Geurs	1993
Karl Geurs	1990
Karl Geurs	1989
Bruce Timm	2008
Bruce Timm	1993
Bruce Timm	2002
Bruce Timm	2001
Bruce Timm	2000
Bruce Timm	1999
Bruce Timm	1998
Bruce Timm	1997
Bruce Timm	1994
Bruce Timm	1993
Louise Osmond	2007
Jessica Sharzer	2015
Jessica Sharzer	2014
Jessica Sharzer	2013
Hamish Hamilton	2015
Hamish Hamilton	2014
Hamish Hamilton	2013
Tom Shankland	2015
Christopher Reeve	2003
Christopher Reeve	1998
Christopher Reeve	1997
Christopher Reeve	1997
Bruce Gowers	2009
Bruce Gowers	2007
Bruce Gowers	2006
Bruce Gowers	2005
Bruce Gowers	2003
Bruce Gowers	1998
Bruce Gowers	1985
Frank Paur	1999
Frank Paur	1994
Frank Paur	1993
Leslie Iwerks	2008
David Steinberg	2014
David Steinberg	2012
David Steinberg	2010
David Steinberg	2003
David Steinberg	1992
David Steinberg	1992
David Steinberg	1991
David Steinberg	1990
James Franco	2016
James Franco	2011
James Franco	2002
Zak Penn	2004
Paul Feig	2009
Paul Feig	2008
Paul Feig	2001
Paul Feig	2000
Anjelica Huston	2008
Anjelica Huston	2004
Anjelica Huston	2002
Anjelica Huston	1997
Anjelica Huston	1995
Anjelica Huston	1989
Doug Ellin	2009
Doug Ellin	2008
Doug Ellin	2007
Doug Ellin	2006
David Mallet	2001
David Mallet	2001
Catherine Cyran	1994
Mark Haefeli	2006
Mark Haefeli	2004
Trent Cooper	2017
Colin Higgins	1987
Frank Perry	1980
Frank Perry	1967
Mike Slee	2014
Jerry Lewis	2005
Jerry Lewis	1952
Roger Nygard	2017
Roger Nygard	2010
Boyd Kirkland	1993
James Sbardellati	1998
Michael Salomon	1998
Tony Martin	1955
Bill Clark	2002
Bill Clark	1999
Bill Clark	1998
Bill Clark	1998
Bill Clark	1997
Bill Clark	1996
Bill Clark	1995
Alan Zaslove	1996
Alan Zaslove	1995
Alan Zaslove	1993
Alan Zaslove	1992
Alan Zaslove	1990
Alan Zaslove	1988
Alan Zaslove	1985
Kevin Altieri	1993
Kevin Altieri	1988
Roy Allen Smith	1993
Kirby Dick	2016
Kirby Dick	2014
Kirby Dick	2010
Gary Halvorson	2005
Gary Halvorson	1998
Gary Halvorson	2015
Gary Halvorson	2013
Gary Halvorson	2012
Gary Halvorson	2011
Gary Halvorson	2010
Gary Halvorson	2009
Gary Halvorson	2009
Gary Halvorson	2008
Gary Halvorson	2007
Gary Halvorson	2006
Gary Halvorson	2005
Gary Halvorson	2004
Gary Halvorson	2003
Gary Halvorson	2002
Gary Halvorson	2001
Gary Halvorson	2000
Gary Halvorson	1999
Gary Halvorson	1998
Gary Halvorson	1998
Gary Halvorson	1997
Gary Halvorson	1996
Gary Halvorson	1995
Gary Halvorson	1993
Gary Halvorson	1986
Herbert Wise	1982
Herbert Wise	1978
Iain B. MacDonald	2014
Michael Chang	2014
Bryan Gordon	2004
Bryan Gordon	2003
Bryan Gordon	2013
Stan Lathan	2005
Sandy Smolan	1989
Stephen Chiodo	1995
Rob LaDuca	2013
Rob LaDuca	2011
Rob LaDuca	2008
Rob LaDuca	2006
Rob LaDuca	2004
Rob LaDuca	1996
Daniel Taplitz	1991
Ken Shapiro	2007
Matthew Ogens	2006
Steven Schachter	2005
Steven Schachter	2003
R. W. Goodwin	1998
R. W. Goodwin	1997
R. W. Goodwin	1996
R. W. Goodwin	1995
R. W. Goodwin	1986
Sean Fine	2014
Sean Fine	2013
Sean Fine	2010
Sean Fine	2001
Marina Zenovich	2009
Marina Zenovich	2009
Will Vinton	1999
Will Vinton	1992
Will Vinton	1991
Will Vinton	1989
Will Vinton	1988
Keith Cossrow	2017
Keith Cossrow	2004
Benjamin Ross	2000
James Honeyborne	2014
Joseph Barbera	1994
Joseph Barbera	1990
Joseph Barbera	1988
Joseph Barbera	1984
Joseph Barbera	1983
Joseph Barbera	1982
Joseph Barbera	1978
Joseph Barbera	1973
Joseph Barbera	1990
Joseph Barbera	1989
Joseph Barbera	1988
Joseph Barbera	1987
Joseph Barbera	1986
Joseph Barbera	1985
Joseph Barbera	1984
Joseph Barbera	1983
Joseph Barbera	1974
Will Meugniot	1991
John Stainton	2000
Toshihiko Masuda	1999
Toshihiko Masuda	1998
Stephen Gyllenhaal	1990
Stephen Gyllenhaal	1983
Alex Orr	2017
Bill Guttentag	1995
Bill Guttentag	2009
Bill Guttentag	2009
Bill Guttentag	1999
Bill Guttentag	1996
Kevin Burns	2007
Kevin Burns	2006
Kevin Burns	2002
Kevin Burns	1996
Kevin Burns	2003
Robert Alvarez	2016
Robert Alvarez	2015
Robert Alvarez	2015
Robert Alvarez	2014
Robert Alvarez	2013
Robert Alvarez	2012
Robert Alvarez	2011
Robert Alvarez	2010
Robert Alvarez	2009
Robert Alvarez	2007
Robert Alvarez	2006
Robert Alvarez	2005
Robert Alvarez	2004
Robert Alvarez	2004
Robert Alvarez	2001
Robert Alvarez	2000
Robert Alvarez	1994
Robert Alvarez	2007
Steve Shill	2010
Ellen Hovde	2003
Judson Pearce Morgan	2009
John Downer	2005
John Downer	2014
John Downer	2013
John Downer	2012
John Downer	2003
Judy Irving	1989
Neill Blomkamp	2001
Jon Blair	2005
Howard Hall	1989
Howard Hall	1987
Julia Cort	2014
Julia Cort	2012
Julia Cort	2006
Julia Cort	2004
Julia Cort	2002
Julia Cort	2002
Des McAnuff	2014
Jonathan Prince	1993
John Nicolella	1985
James Bobin	2009
James Bobin	2008
James Bobin	2005
James Bobin	2003
Keith Truesdell	2008
Keith Truesdell	2000
Walon Green	2015
Walon Green	1998
Walon Green	1995
Walon Green	1995
Walon Green	1994
Walon Green	1993
Walon Green	1986
Daniel Attias	2008
Daniel Attias	2006
Hans Herbots	2013
James Lapine	2014
Mike Robe	1992
Bruce Paltrow	1988
Bruce Paltrow	1987
Bruce Paltrow	1986
Bruce Paltrow	1985
Bruce Paltrow	1984
Bruce Paltrow	1983
Bruce Paltrow	1981
Bruce Paltrow	1980
Sacha Gervasi	2010
Grace Lee	2015
Michael Cuesta	2013
Michael Cuesta	2012
Michael Cuesta	2012
Stanley Tucci	2017
Stanley Tucci	2016
Stanley Tucci	2014
Stanley Tucci	2008
Stanley Tucci	2007
Stanley Tucci	2001
Stanley Tucci	1999
Stanley Tucci	1996
Stanley Tucci	2015
Chad Lowe	1993
Chad Lowe	1989
Anne Wheeler	1994
Tim Russ	2014
Wil Shriner	1988
Peter Hastings	2014
Peter Hastings	2013
Peter Hastings	1996
Peter Hastings	1995
Peter Hastings	2014
Peter Hastings	2014
Peter Hastings	2013
Peter Hastings	2013
Peter Hastings	2012
Peter Hastings	1999
Peter Hastings	1997
Peter Hastings	1997
Peter Hastings	1996
Peter Hastings	1996
Peter Hastings	1995
Peter Hastings	1994
Peter Hastings	1993
Allan Arkush	2007
Allan Arkush	1999
Allan Arkush	1998
Allan Arkush	1987
Nick Doob	2014
Nick Doob	2013
Nick Doob	2012
Nick Doob	2009
Nick Doob	2004
Nick Doob	2002
Nick Doob	2001
Nick Doob	2014
Hal Kanter	1992
Hal Kanter	1991
Hal Kanter	1976
Hal Kanter	1969
Hal Kanter	1956
Hal Kanter	1955
Robert Kenner	2006
Robert Kenner	2012
Robert Kenner	2011
Robert Allan Ackerman	2004
Robert Allan Ackerman	2003
Robert Allan Ackerman	2001
Ethan Hawke	2017
Don Schain	2008
Don Schain	2006
Don Schain	2004
Pierre de Lespinois	2002
Jeremy Podeswa	2015
Jeremy Podeswa	2011
Jeremy Podeswa	2010
Anthony Hopkins	2017
Anthony Hopkins	1990
Anthony Hopkins	1982
Anthony Hopkins	1981
Anthony Hopkins	1976
Marlon Brando	1979
Richard Whorf	1964
Richard Whorf	1963
Tim Iacofano	2005
Tim Iacofano	2004
Jehane Noujaim	2014
Jehane Noujaim	2014
Carl Gottlieb	1969
Alan Alda	2015
Alan Alda	2009
Alan Alda	2006
Alan Alda	2005
Alan Alda	2001
Alan Alda	2000
Alan Alda	1994
Alan Alda	1983
Alan Alda	1982
Alan Alda	1982
Alan Alda	1981
Alan Alda	1980
Alan Alda	1979
Alan Alda	1979
Alan Alda	1978
Alan Alda	1977
Alan Alda	1977
Alan Alda	1976
Alan Alda	1975
Alan Alda	1974
Alan Alda	1974
Alan Alda	1973
Michael Lindsay-Hogg	1996
Michael Lindsay-Hogg	1982
Dave Marshall	1991
Dave Marshall	1995
Tom Stoppard	2013
Jack Sher	1972
Brian Clemens	1968
John Brenkus	2010
John Brenkus	2009
John Brenkus	2009
John Brenkus	2008
Bradford May	1992
Bradford May	1989
Robert C. Ramirez	2011
Paul Sabella	1989
Michael Dinner	1996
Michael Dinner	1995
Michael Dinner	1991
Michael Dinner	1990
Michael Dinner	1990
Michael Dinner	1989
Carlos Portugal	2016
Ralph S. Singleton	1987
Ralph S. Singleton	1986
Marc Levin	2010
Marc Levin	1999
Marc Levin	2016
Marc Levin	2013
Marc Levin	2012
Marc Levin	1988
William Gazecki	1988
William Gazecki	1987
William Gazecki	1986
William Gazecki	1986
William Gazecki	1999
Peter Mortimer	2012
Peter Mortimer	2007
Lawrence Schiller	1986
Scott Alexander	2016
Scott Alexander	2016
Michael Rubbo	1992
Moisés Kaufman	2002
Moisés Kaufman	2010
Juan José Campanella	1997
Juan José Campanella	1996
Juan José Campanella	1995
Juan José Campanella	1994
Juan José Campanella	1993
Andrew Robinson	1978
Daniel Minahan	2017
Ron Silver	2002
Ron Silver	1988
Ron Silver	2005
Tricia Regan	2008
Tricia Regan	2008
Craig Carlisle	2014
Bill Bixby	1976
Bill Bixby	1971
Bill Bixby	1981
Jenna Fischer	2007
Armando Iannucci	2015
Armando Iannucci	2015
Armando Iannucci	2014
Armando Iannucci	2013
Armando Iannucci	2012
Michael Sucsy	2009
Michael Sucsy	2009
Jonathan Glatzer	2017
Peter Billingsley	2005
Peter Billingsley	1995
Neal Brennan	2004
Jerry Rees	1988
Tim Kirkman	2000
Michael Goguen	2008
Michael Goguen	2008
Michael Goguen	2007
Michael Goguen	2006
Michael Goguen	2005
Bill Cosby	2003
Bill Cosby	1970
Bill Cosby	1969
Bill Cosby	1968
Bill Cosby	1967
Bill Cosby	1966
Bill Cosby	2004
Bill Cosby	2002
Bill Cosby	1986
Bill Cosby	1981
Bill Cosby	1975
Jerry London	1985
Jerry London	1984
Jerry London	1981
Robert Butler	1994
Robert Butler	1993
Robert Butler	1985
Robert Butler	1982
Robert Butler	1981
Robert Butler	1974
Scott Wheeler	2017
Scott Wheeler	2016
Scott Wheeler	2015
Scott Wheeler	2014
Scott Wheeler	2013
Scott Wheeler	2007
Scott Wheeler	2005
Scott Wheeler	2003
Scott Wheeler	2002
Scott Wheeler	2001
Scott Wheeler	2000
Scott Wheeler	1999
Scott Wheeler	1996
Scott Wheeler	1996
Scott Wheeler	1995
Scott Wheeler	1995
Scott Wheeler	1994
James Neilson	1959
Lili Fini Zanuck	2015
Lili Fini Zanuck	2000
Robert Young	1972
Robert Young	1971
Robert Young	1970
Robert Young	1959
Robert Young	1958
Robert Young	1957
Robert Young	1956
Paul Reubens	2011
Paul Reubens	1995
Paul Reubens	1989
Paul Reubens	1991
Paul Reubens	1991
Paul Reubens	1990
Paul Reubens	1989
Paul Reubens	1988
Paul Reubens	1988
Paul Reubens	1987
Michael Drumm	2007
Michael Drumm	2006
James Moll	1996
James Moll	2009
James Moll	2009
Robert Florey	1955
Henry Bromell	2013
Henry Bromell	2013
Henry Bromell	2012
Henry Bromell	1993
John Malkovich	2003
John Malkovich	2000
John Malkovich	1986
John Malkovich	2010
Steve Loter	2012
Steve Loter	2012
Steve Loter	2005
Steve Loter	2004
Steve Loter	2002
Steve Loter	2001
Paul A. Kaufman	2001
