1038	10488,50780,388,11308,4547,1439,68724,274,686,16857,9315,72113
103861	28165
103899	29463
1039	3034,28932
103900	29463
103944	51820
10399	11456,1597,9839,693,39303,78814
1039985	66468
103999	24746
10400	82687,25189,10333,10269
104000	24746
104001	24746
10401	10333,77877
104014	16337
104035	59917
104045	29514
10409	694,36819
10410	694
1041440	167073
10427	10998,9869,9331
10430	26602,9549,9362
10431	11934,22479,4960,291270,57943,4147,13342,273248,1946,4553,10944
104310	29595
1043693	157841
10437	1599
10447	56491
104481	26837
104561	49020
10458	691,17339
10459	691
1046202	357834
104632	152742
104686	29697
104687	29697
1047312	40932
1047313	40932
1047314	40932
10475	16288,698
1047649	293660,287948
10478	37233,10154
104785	29731
104786	29731
104789	37532
10486	20794
10500	699
10501	14811,699
10508	700
10510	37737
105158	13064
1052102	80215
1052103	80215
1052104	80215
1052107	164558
1052109	164558
105235	29917
105236	29917
105303	12573
105363	281230
10538	702,770
10539	1687,36334,1685,702
1054415	46415
1054724	76617
1054839	138976
1055230	158852
1055235	196867,84175
1055236	84175
10555	703
10556	27845
10559	17663
105623	15983
105636	43546
105641	260947
10565	180383
105668	30082
105688	252360
105727	72710
105762	30139
10582	54054
1058261	354624
105880	30246,19848
10592	704
10593	704
106049	13849
1062	9444,165,105,196,2907,400,38665,112937,22345
1063	394047,105,165,218043,1880,10658
106321	289180
1064	21309,10929,168027
1064601	385383
10647	36670,12227,606
106490	280092
1065	24913
1065193	310569
1065761	244339
10660	707,16441,24264
10661	9610
10662	11298
10669	709,708
10670	708
106712	25248
1067188	225235
1067237	94352
1067238	94352
1067604	100275
10679	709
10680	9823
10681	9548
106814	13072
106836	9594
106840	14284
106843	14284
10689	12763,711,7214,14325
10690	153795,44754,11056
10692	244267,334527,8461
10695	11026,710,6278
10696	11096,8427,60304,9457,8681,82675,11377,76170,13990
10697	10214
10698	2140,6016
1070341	119458
1070684	119657
107173	30867
10722	762
10726	712
10727	40880,1734,10215,1735
10730	1268,58233,9486
1073042	28165
1073500	84175
107358	16690
10739	39141
107398	30973
10742	9618,14836
10743	180383
107448	30979
107449	30979
107450	30979
1076342	74457
10767	335874,9282,11051
10768	861
107709	31163
107710	31163
10774	9089,1955,4421,8916
10775	14902
10779	1427
1077932	375290,191714
1078608	171424
1078613	242095
1080195	50456
1080337	55616
1080339	55616
1080571	55616
1081	104
10814	11517,41823,9566,36647,15070,39349,36648,11398,36586
10822	39210,9544,12142,31640,14195,67911,36647,13201,367551
10823	36586,10935,36648,11577,9667,36647,2112,12920
10824	30246,47816
10825	118452,9007
1083	10077
10839	20764,248402
10841	11817,15208
10843	9074,53502,342502,15005
1084848	146631
1084970	84318
108532	176124
108534	25248
108562	178862
1085740	206213
10859	44912,7516,59961,11452,77950,18240,8390,304357,7553,293660,49524,238615,26388,49519,10065,49520
10860	16899,32856,77875,316002,16866,10048,1491,7515,26602
10862	252360,36648,356987
10866	3512,10132
1086869	188652
10871	9716,20770,14662,301325,332285
10872	116745,57157,2062
10875	33542
10881	5072
10882	19959,36669,210577,46829,4348,75780,8814
10884	9947
108916	152601,65754,109421,71866
