109428	932248
109431	71600
10944	10757
109443	55710
109445	15774
109451	12095
10947	65310
109491	2163
10950	16853
109513	51298
10955	67750
10956	66960
10970	14639
10972	37948
109729	1035
10981	5877
10982	61373
10984	59958
10985	7397
10987	55116
10991	65428
10992	64191
10994	67781
10996	18898
10998	7270
10999	67753
11	1
11001	56911
11004	323
11007	17825
11011	18281
11013	67795
11015	37710
11022	40223
11023	19850
11024	1215
11025	66960
11026	16938
11027	19450
1103	11770
11033	1150
11036	11151
110402	270361
110415	21684
11042	38516
11051	1032
11056	54525
11058	6361
11062	23213
11065	1462
11066	68215
110683	19244
11072	14639
11086	4027
11090	65734
11091	14911
11093	78118
11096	15337
111	1150
11109	65452
11113	14674
111190	48583
11128	46297
11129	68281
11130	1201
11132	58628
11137	63713
11141	7791
11152	68352
11153	1524
11156	48583
1116	15488
11162	28898
11165	2087
11170	36425
11172	18323
11176	68457
111794	162102
11184	15557
11186	65678
11190	68519
11191	18281
11194	17350
11199	68573
11202	13265
11208	2291
11212	56059
11217	52049
11219	2636
11228	18878
11229	55117
1123	13015
11232	366
11237	56998
1124	525
11240	3224
112430	30149
112456	1023720
11247	68770
11249	65677
1125	15557
11253	10828
11257	54441
11258	30149
11260	53177
11282	56591
11283	64045
11284	56891
11287	14911
112937	116370
112949	5306
11298	4600
11302	1243
11306	10781
11308	32765
11313	33433
11321	20646
11322	638
11323	1884
11324	1032
11336	224
113406	40385
11342	58712
113464	9855
11351	56349
11353	7908
11354	24173
11357	56998
11358	34453
11359	7908
11361	32813
11362	8300
11363	12833
11370	37710
11371	7908
11374	6159
11375	4037
11377	57898
11382	1243
11386	17016
113947	168330
11395	58072
11397	57604
11398	25735
114	1201
11400	30715
11404	35005
11411	64508
11412	16938
114150	168667
11426	4065
11431	7395
11439	3556
11442	33341
11446	66605
11451	7312
11452	68573
11453	69498
11456	23213
11457	11472
11458	69696
11459	64151
11460	5140
114635	127936
11467	18311
11468	40256
11469	40243
11470	69579
11478	18878
11495	67753
11499	6159
115	1223
11507	1150
11509	8844
11516	20030
11517	52629
11519	488
115210	78545
11529	17167
11531	69237
11535	1090
11536	6593
11543	7395
11544	66193
11545	5655
11546	69801
11551	4600
11560	21712
11561	1243
11564	67753
11565	61175
11576	4081
11577	7767
11583	4782
11586	19665
115872	37577
11588	33036
11592	10367
11596	5140
11598	4610
116	1243
11600	1150
11601	508
116149	101666
11615	9168
11618	2209
11619	33183
11620	9054
11622	28904
11624	1243
11631	71068
11632	6495
11635	57130
11637	13581
11638	70777
1164	223
11644	1150
11648	70738
1165	3224
11658	64883
116584	133684
11661	70221
116613	41530
11665	13426
11667	1726
116711	5713
116741	17825
116745	7399
11676	4489
11678	10702
11679	7256
11683	14999
11687	64909
11688	61411
11690	70250
11692	33485
11697	8500
116977	43518
11699	6818
117	1150
11702	20907
117251	6046
117263	20907
11770	57607
11775	1223
11778	12114
11780	30365
117942	98541
11798	70520
118	510
11802	71267
11804	61357
11812	11873
11817	70573
11818	70579
11820	10723
11823	33315
11826	66728
11827	70616
11831	488
118340	15218
11835	2127
11836	70651
11843	1927
118452	130816
11858	14911
118612	1100753
11863	15175
11866	12028
11870	17825
11873	1032
11876	25950
11887	65310
11888	13581
11889	36693
11891	4489
11892	23393
118957	64163
11901	190
11904	8246
11908	70890
11917	2679
11918	35796
119283	18596
11932	17268
11934	1223
11935	37710
119450	32278
119458	1070340
11954	10051
11956	17520
11959	71042
119657	1070682
11967	56828
11968	57082
11969	16566
11971	11181
11973	21370
11975	1776
11977	1524
11978	66121
11979	28741
11980	28902
11983	18596
12	7
120	108
120467	5655
12079	71329
12085	17397
12088	27991
12090	17825
12093	11037
12094	56578
12096	17825
121	108
12100	11401
12103	5501
12106	7623
12107	13426
12109	71280
12113	578
12117	12962
12120	24318
12123	12989
1213	2239
12133	55710
12138	71418
12142	23799
12144	40345
12149	2053
12150	23213
12153	35689
12154	1749
12155	510
12158	5140
12159	9198
12160	8844
12162	14392
12163	6431
121676	108072
12177	71527
12182	71548
121826	4483
12183	36422
12184	71570
12192	73588
12193	71600
121986	5656
122	108
12201	10702
12207	26775
122081	51918
12211	71901
12212	9039
12220	3026
12227	8876
12228	16957
12244	71923
12245	57865
12246	130938
12247	71872
12257	15002
12271	37852
12277	72024
12279	2294
12281	72034
12289	11401
122906	7018
122917	108
12312	58072
123553	21981
123678	53296
12400	1255
12403	28239
12404	564
12405	2034
12410	72133
12412	5281
12429	608
12437	3964
124459	93419
1245	54441
12454	65452
1246	16483
124606	77465
12479	72427
1248	16785
12484	52371
12486	72450
12498	879
1250	16837
125052	66800
12506	4786
12508	18356
12509	228
1251	190
125123	134156
125263	43439
12535	14639
125490	1081445
1255	21684
125537	85242
12555	11720
12569	17403
1257	7145
12573	1223
12586	72960
12589	60237
1259	36693
12596	10723
12602	33542
12610	7395
12612	73112
126141	9956
12618	2226
126186	208138
1262	12995
12620	66563
12621	41549
126319	126597
12634	58294
12637	1032
1265	36697
126509	151460
12657	73832
12658	3417
1266	19769
1268	16356
12690	228
12703	22461
12704	58251
1271	15217
1272	2034
1273	19499
127493	12786
127560	97942
127585	9032
12763	60024
12770	73499
12771	68215
12779	956
12783	73460
127867	1085904
127918	1085923
12797	508
128	608
12819	61970
1282	4319
12837	71947
12838	1642
12877	70520
129	608
12901	74058
129139	1088647
12920	53176
129670	13235
13	24
13001	27745
13006	70415
13007	6767
130150	52443
13025	14999
13027	40256
13051	12028
13053	70238
13056	56359
13064	12523
13066	60074
13067	30368
13072	77076
13074	21526
13075	96222
13079	78118
13090	74152
13092	74159
13121	57055
13132	64141
13150	77003
13154	67753
13155	154
13156	77919
13158	74339
13159	1201
13160	57173
131631	10943
131634	10943
13166	36423
13173	22214
13183	15217
13184	21905
13187	94011
13191	93047
13193	74259
13197	137064
13198	74272
13201	65390
13223	190
132232	1113116
132316	35770
132344	564
132363	20019
13250	77964
13260	65702
13279	58689
13282	101377
13335	68843
13342	57434
133575	69099
13362	71797
13363	76462
133694	5216
133698	8392
13370	13524
13374	125544
133805	2836
13389	18250
133931	1098107
134	1223
13403	17114
13405	1724
13408	65134
13411	61175
13429	74436
13435	5292
134371	21475
134374	865
134411	76422
13448	6159
134597	51023
13460	57581
13475	15344
13476	36797
13483	74569
13490	72024
13491	75043
13495	127823
13496	56911
13497	80215
13498	18356
13501	122582
13503	58712
13508	74589
13510	63306
13515	59291
13516	17087
13518	74600
13523	74619
13536	30365
13537	21807
13538	74626
13539	1219210
13551	74638
135595	1102620
13569	21415
13576	65310
13579	29783
1359	16378
13596	26502
1360	16391
13600	57193
136400	67813
13649	65310
1365	12995
1366	16513
13673	18311
136795	116805
136797	293911
1368	16544
13680	58375
13682	73161
136835	134156
13685	5655
13688	57607
13689	56349
1369	16566
137	1524
1370	16589
13700	70287
137093	12962
137094	11181
137106	107446
137113	11694
1372	9181
137321	5575
137347	55520
13751	109640
13768	46297
13776	8246
13778	54967
1378	17114
13785	13524
13788	3893
13805	35694
13807	25236
13809	956
1381	6431
138103	143059
13811	21085
13812	77147
13816	75646
1382	16860
13820	31493
13824	73499
13827	75882
13836	58375
13849	80384
13853	1044
13856	75919
138697	24045
138832	57633
138843	2127
13888	83467
13889	5026
1389	1884
138976	1110059
13898	120229
139038	1110102
13908	20824
13909	8500
1391	11218
13919	76009
13920	53178
13922	21053
13937	1150
13938	77300
13948	12987
13950	34453
13960	75687
13963	1032
13967	58137
139715	92287
13972	76230
13973	9048
13982	2691
13983	58189
13990	56661
13991	77911
13994	1241
139948	1111709
13996	77121
139998	90575
14	39
14012	50460
14014	76247
1402	20646
14022	564
14024	129952
140300	142312
14033	56913
14034	54967
14043	41549
14047	5292
14048	76998
14054	64141
14057	86203
1408	16938
140823	54040
141	1577
14112	1035
14113	18357
14114	127936
1412	1884
14120	307546
14137	111745
14139	118303
14144	2223
1415	16957
14156	449832
14160	12890
14161	6046
14164	57134
14165	35785
1417	10828
14175	80691
14177	62116
14181	24294
14191	1223175
14195	10367
14199	2294
142	1614
14202	96166
142061	105643
142132	3110
1422	1032
14220	66563
1424	17042
14256	585272
1427	1071
14271	57328
14275	122449
14278	82839
1428	2294
14283	78012
14284	86662
1429	5281
14290	58189
14292	77003
14293	91389
14295	30711
14299	81727
1430	17087
14306	5065
14317	78488
14324	33317
14325	5501
14337	76624
1435	17108
14351	76705
14353	2675
14358	229374
14359	26095
14369	82221
1439	17167
14392	56739
14395	35736
14396	56911
1440	5010
14405	1215
14411	52870
14425	7678
14429	79656
1443	1769
144336	19769
14434	2632
144340	3289
14435	27226
14438	78040
14442	62514
14444	86439
14451	76927
14462	16294
14474	87191
14517	87081
1452	9032
145220	26205
14536	130128
14538	57832
14544	72024
14557	111247
14560	52112
14574	55299
14576	77062
14577	72450
14578	77076
14582	84021
14585	58689
146	1614
14608	87121
146198	53333
146203	557179
146216	15002
146227	61921
14623	2388
146233	137427
146238	144221
146239	1375201
14624	87178
146269	210562
14629	144277
146304	72024
14631	1053020
14635	54040
14652	25950
14655	72024
14662	54240
146631	230157
146882	1124971
14709	53177
14729	1723
14736	71947
147441	578
14745	48498
14757	77273
14758	77775
147767	131856
147773	105648
14778	64061
14799	13524
14811	13563
14823	80384
14834	1103
14836	57646
14844	80307
14846	42274
14849	18356
14854	102627
14869	7775
1487	10828
14873	142007
14877	56828
149	185
14902	129514
1491	17329
14914	15219
1493	18281
1494	607
1495	578
1497	59649
14976	16294
1499	76418
15005	87178
15013	20766
15017	69144
150202	51795
150211	1331465
15028	2388
15037	13614
15045	54644
15049	32868
150540	12890
15059	6111
15067	543568
150689	11181
15070	1723
15074	25735
15092	20192
15121	1744
15122	60621
15158	58245
15173	78297
15186	1884
15189	109857
15198	6737
152	1744
15208	78001
1523	17350
15237	11472
15239	78021
15250	76705
152532	69371
15256	3191
152599	20561
152601	5953
15268	10765
152737	47333
152742	65314
152747	556172
152760	1461
153	1769
15301	488
153158	84714
153397	1134201
1535	893
153518	52701
15365	84113
1537	7017
15373	22214
153795	40508
1538	638
15389	78188
15394	228797
154	1788
1542	17403
1544	17510
1546	17439
1547	5572
1548	17447
15487	2053
15489	58059
155	525
1550	3290
1551	5572
15511	78298
15512	12080
15544	66514
1555	17520
15556	11472
15568	19012
15581	27005
15582	57436
156022	20907
1562	17597
15624	78481
15639	130822
15644	1216735
15647	76247
15648	68770
15655	93301
15660	113799
15670	80602
15673	15045
15699	57630
157	1749
157058	130051
15708	69737
1571	3950
157185	1310498
1572	1090
157293	1170143
1573	16938
157336	525
157350	17329
157353	559
157354	1056121
157386	930710
1574	17633
157422	204325
15745	15277
157544	20193
157547	551463
1576	4014
15765	18069
1577	17649
1578	1032
157841	2419
157847	64141
157849	45052
1579	2461
157909	545261
15797	16590
15800	63983
158011	37948
158015	53120
1581	17698
158150	106491
1584	564
1585	2662
1586	508
1587	5306
15875	8500
158752	1140160
1588	59026
158852	7087
158895	1031144
1590	1128
159014	228643
159037	115892
15907	68212
1591	4522
15927	12238
1593	17825
1597	6737
15976	160
159770	1144092
1598	1032
159824	185438
15983	64195
1599	17883
15992	2945
16	42
16005	17329
16016	66879
16028	57895
16052	16395
160588	1243
16072	66088
16096	67896
161	1884
16110	113733
16112	150641
1613	17268
16148	51851
16155	17871
16158	51866
16161	6482
16162	72024
16172	18679
161795	117075
16186	77441
1619	9033
162	510
1620	18184
16205	80006
1621	4610
16222	161858
16232	80215
162396	58547
1624	4499
16241	13265
16281	14999
16288	15056
16290	56578
162903	15557
163	1884
16300	3288
16320	12891
16323	21958
16337	10051
16340	80540
1635	865
16351	56205
16353	57207
16358	4910
1636	1524
16363	4967
1637	2209
16388	12833
1639	2209
1640	455
16406	41549
1642	11472
16428	74063
16433	108497
164372	1006810
16441	58245
164457	65167
16448	13524
1645	5572
164558	57492
1646	2163
16471	99339
1648	18356
1649	18357
165	24
16508	261271
1651	1650
16523	5953
16538	17871
16558	19242
1656	10702
16564	80630
16577	33183
165864	1149038
16608	53333
16614	54733
16617	16938
16619	4135
16620	82219
16633	16187
16642	30715
166424	934803
16643	18356
16651	86164
16653	288712
166624	1148217
1667	18525
1669	1090
16690	1027737
167	1978
167073	77269
16727	6495
16769	10781
1677	18596
16781	80602
16784	18281
168	1749
168027	122728
168259	2127
1683	2042
1685	18635
168530	20400
16857	42518
16858	66777
16866	117052
168672	17883
16869	138
1687	9108
168705	23799
16871	7623
1688	18669
16888	68215
16899	27889
169	2042
1690	16847
1691	16847
16911	80999
1696	16848
1698	15115
16988	190339
16991	54710
169917	2199
16995	17350
16996	58552
170	2034
1701	12786
17043	944713
17044	33317
17047	36083
170480	109905
1705	18669
170687	52691
1710	15148
17113	41670
17127	55476
171274	4762
17130	57691
17134	16938
17139	123150
171424	16847
1717	2260
17170	14838
171759	1062889
17182	19304
17186	72258
17187	52405
172	1748
17202	80602
1722	18844
172385	5714
172391	1199049
1724	18865
1725	1744
172533	40863
1726	15277
17264	68212
17277	40199
17287	78021
1729	18898
173	2087
173224	1155992
17332	36588
17334	61848
17339	9915
1734	7775
17345	78040
1735	18878
17379	39819
173931	1438306
174	1788
17403	51600
17431	81850
174311	17246
17436	57030
174362	1168852
174751	77003
175291	84697
175528	109692
175541	51864
175555	80602
175574	8029
17577	25527
17578	488
176	2127
176074	50583
176077	930627
17610	1524
176124	55441
17622	22140
17644	104507
17654	82194
17663	134306
177	280
1770	17016
17707	42171
17708	123694
17709	28904
1771	4945
17710	1409418
17711	588701
17734	145134
177572	70238
177677	9033
17768	10586
1777	17087
1779	17087
17795	13426
1781	19012
17813	3026
17820	21506
17834	12964
1788	18378
17880	39819
178862	1162816
179	2226
17908	46297
179144	56194
17917	15378
1792	7395
17926	1045480
17979	24
17994	82579
17995	21792
18	59
180	488
180296	22214
180383	1115066
18041	19012
18045	82641
18065	134129
18074	173607
18079	74907
1808	16863
1809	8297
18126	36804
181283	125738
1813	18596
181330	559968
18147	116805
181533	17825
18162	11887
1817	5572
1819	19271
18191	27991
181940	1164825
182	1884
18206	103031
182291	1398500
18238	82822
18239	3288
1824	13426
18240	29214
18254	6449
18276	151232
182873	1088096
18292	64141
1830	8685
1831	19304
1832	19303
18320	69371
1833	10965
18357	64149
18360	17825
183894	152249
184	138
18405	94108
184098	20400
184315	11091
184341	57454
184345	1110102
184346	55499
184374	1432207
1844	15148
18442	58912
18475	302339
18480	6767
18487	893
1850	3974
185008	87378
18501	20192
18516	1035
1852	1152
18530	83224
18533	21183
185465	151092
18550	40230
185567	69987
18570	95687
1858	865
186	2291
18602	83287
18615	67795
18616	30870
18632	5892
1865	17633
18681	27889
186935	56375
187	2294
18701	225898
187017	107446
18712	93905
18713	73668
18734	84931
18736	19228
1874	19684
18777	58667
1878	280
18785	57130
1880	8328
18808	40508
188161	52139
188166	74655
188207	16938
18823	18865
18828	21792
1883	5281
18840	54441
18841	88837
1885	16513
188652	1031972
18869	92834
1887	1769
18885	36147
18886	8328
18892	239418
188927	58189
189	2294
18900	3632
1891	10930
1892	19800
18923	50460
18925	78040
1893	1
18937	50582
1894	1
18947	7018
1895	1
189711	1425142
18975	18308
19	68
1900	1884
1901	3289
1903	11649
1904	17633
19052	34692
1907	2034
19084	234818
190847	90508
190859	190
1909	25210
190955	19866
1911	1090
191229	20921
1913	19840
19150	84165
19153	1491995
191714	1117026
19187	557818
19204	29433
1921	19969
192102	36425
192132	1193602
192134	44740
192136	71570
192141	77147
192210	228041
1924	7187
19255	39
192577	70100
19265	1243
1927	1614
193	2380
1930	87742
1931	31119
19316	84461
1933	19840
1934	18844
19344	84515
193603	1434676
193610	11151
193613	41671
19366	13614
193722	71080
193756	36602
193893	65734
194	2419
19405	141706
19419	7130
19457	20561
1946	224
194662	223
1947	5306
1948	20192
19489	54590
1949	7467
19495	71871
1950	323
1951	42
1954	20218
1955	5602
19556	84833
195589	52934
1956	5216
1957	10781
1958	4387
19585	84851
196	24
1961	11357
19644	85006
1966	1152
196867	82511
1969	20307
197	2461
1970	20310
19724	52845
1975	20310
1979	20400
19803	74062
198062	68574
198184	82194
198185	50767
198277	45117
198370	1291408
19840	10965
19844	69737
19848	9778
1985	8557
198663	1179066
1988	172
1989	12453
19898	54559
19899	12708
199	2388
19901	56501
19904	45627
19905	57692
19908	91268
19912	4755
19913	87742
19933	108217
199373	1179590
1995	12786
19959	7213
1996	2209
1997	2352
1999	5010
199933	1343882
19994	54025
19995	2710
19997	37360
20	90
200	2388
20009	113641
2001	20561
20024	17016
200505	8858
20055	938649
20065	12833
2008	20640
20083	240150
2009	20657
201	2523
201088	638
2011	20709
201132	1182832
2013	7482
20156	56205
20178	95024
2018	20739
2022	32593
2023	4945
2024	6046
202575	76100
2026	1011158
202604	1184745
20296	126763
203	1032
20309	7409
20322	95458
20337	78029
2034	20907
20352	124747
20360	88142
203801	956
203833	126945
20391	86051
20406	86037
204082	5501
2043	7256
2044	21031
20455	81718
20468	36083
2048	21085
20483	86203
204922	17608
205	2589
20504	11447
205126	1187609
20520	86262
205220	3224
20526	86270
205321	85822
20533	8029
2054	18356
20542	86295
2055	1269
205584	21085
205587	42994
205588	113600
205596	77965
2056	17867
2057	21136
205775	6159
2059	12962
20616	15337
206197	544748
2062	7930
206213	1188585
206284	1156260
206296	2163
206412	2171
206563	468
20662	578
206647	39
2067	1150
2069	21217
20694	86439
20697	53177
207	2690
20737	1270
2074	17883
20761	4037
20763	7187
20764	91252
20766	53333
20770	59466
207769	1191051
20794	67910
2080	13079
208134	56578
20829	41039
2084	21339
2085	10765
20856	79656
20857	53177
20862	1232592
208763	238220
2088	21377
208869	63052
209112	15217
209263	56539
209274	64194
209403	23532
20943	36797
209451	190
20981	229182
2100	21526
21014	83070
2105	3288
210577	7467
21074	93288
210860	508
2110	21647
211086	7324
2112	4723
2114	21692
211557	554900
2116	21712
211672	8023
2118	323
2119	893
211954	239574
21208	59521
2122	26502
2123	7395
21283	87360
21301	70777
21309	15858
21311	58220
2133	5231
21334	110695
21338	63709
21345	92015
21349	39819
2135	21879
21355	879
214	2675
2140	21931
21413	88832
2142	366
21461	85675
214756	52139
2148	1776
21494	64575
215	2675
21512	7191
215211	16919
21525	1110343
2155	13776
2157	2042
215881	19850
215918	1150712
215924	1200528
216015	1137903
21610	58040
21612	39104
2162	22100
216282	93214
2163	7213
21641	70500
217	488
21724	59229
21755	67367
2176	12632
21765	89113
217708	42092
218	2710
21801	641437
218043	15358
2185	5174
218500	86293
218778	61069
219	309
2196	7908
219716	239418
21972	79656
22	1704
22007	60099
22013	3632
220488	66960
220490	1263945
22051	100516
2207	7187
22074	17087
22102	67897
2211	22677
22215	3224
222250	57997
22256	11057
222649	12219
22267	1614
222899	3227
222935	1053420
222936	11649
223	2636
22301	2917
22314	28741
22327	61069
22345	12698
223485	1062805
223702	12080
224141	17633
224569	95550
22479	9789
22488	60438
2251	7270
2252	224
225235	1210747
2253	9032
22530	113682
22538	11090
2255	19303
22556	145304
225565	1211000
225574	59521
225886	51851
22597	88967
226	2836
22600	88970
22617	89467
226354	1387618
226458	29922
226486	170820
22649	14855
2266	90
2268	3288
226857	129718
227	1776
2270	957
227156	13015
227159	74619
227306	11701
227348	54248
2275	12786
2277	10965
227707	558177
227719	1099862
227735	1270
227783	1262197
22787	58498
22794	107446
22796	16837
227973	71729
227975	55018
22798	69597
2280	14911
22803	37932
22804	2150
22805	89395
228066	2291
228150	19769
228161	52870
228165	217174
228194	5306
22820	53925
228203	15287
228205	66121
22821	54795
22824	62369
22825	1577
22832	11266
228326	1265056
228550	1263110
2287	23590
2288	5342
22881	54040
2289	2239
22894	116357
228967	19274
22897	17698
228970	69371
2290	18204
22907	97026
22908	70520
22913	70520
2292	19303
2293	19303
2294	19303
22947	52443
22949	68573
2295	19303
22954	190
22970	47506
22971	5306
22972	25598
2300	23677
230266	11916
23048	3227
23049	18281
23069	94787
23082	17835
2309	1978
231	2945
2310	24
2312	23799
231576	5367
231617	1219158
23168	880
23169	16834
23172	13581
2320	2523
232672	57370
232679	52038
23330	7767
23367	18342
23398	31024
234212	223098
23479	12964
23483	957
235	3026
235260	235820
235271	62116
23531	1058138
2355	24173
23570	32278
2359	17087
23618	5281
23629	15217
23631	2294
23655	17042
236751	2460
23685	57646
2370	2636
23706	78562
23730	90525
23742	19303
23759	57581
238	1776
23827	90591
238603	1101410
238615	56512
238636	53120
239	3146
2395	20674
239563	1141683
239566	55789
239571	52405
239573	1375201
23963	55189
239678	17825
23988	73833
239897	1275019
24	138
240	1776
24021	27571
24034	1082114
24055	45405
24066	942084
24071	8844
240832	59
24100	15868
24113	36804
241239	556172
241251	18878
241254	1024823
241257	19840
241259	26205
24126	48965
24137	56710
24150	16848
241554	59521
241766	1283831
241771	71947
242	1776
24206	52968
242083	212
242095	125324
242166	16214
24226	39996
24227	82033
242512	84962
242575	940807
242582	57113
24264	6778
24266	1174031
2428	18738
243	3224
24356	6767
24363	12640
243938	3227
243940	928915
244114	70110
24418	3289
24420	57270
24424	91602
244267	45459
24428	12891
244316	2679
24432	53332
244339	21905
24438	18323
244403	3905
244534	40863
24469	71082
2447	19850
244772	303056
244776	1280031
244783	1280037
244786	136495
245	3288
2453	18254
2454	5524
245700	65452
245703	71872
24575	52094
245846	219961
245916	84931
24621	1214860
246403	19303
246449	115585
24662	61411
24663	17845
24664	5281
246655	9032
24684	1176
24746	116653
24747	63943
24748	18854
248	2662
24803	9248
248402	985146
2486	25453
24869	92743
248774	1284099
24913	62556
249164	1284493
2493	3026
24940	54050
24961	39996
24973	4109
24977	52159
24985	72467
25	39
250066	232858
2501	11694
250124	177532
250184	61983
2502	25598
2503	25598
250349	121588
250546	26714
25066	141825
250902	220274
251	3415
25113	21278
25132	2294
251321	101399
251471	129921
25166	17278
25186	65133
25189	10400
25195	26481
25196	65167
251979	144528
252	3451
25208	51864
25209	21506
25212	21526
252360	23799
25248	83415
252512	5656
252680	844266
253	9915
25312	57206
253235	3026
253253	1288700
253261	1161761
253290	1288774
253306	1288796
253331	24173
253412	67813
253450	64992
25350	11013
25353	93592
253626	8685
25376	84714
25379	135534
25388	19333
2539	3388
254	108
254024	172
254128	132876
25428	6163
254470	9281
254472	1290942
254473	928490
25461	71548
25462	66116
254904	21370
25520	93911
255266	1263110
255343	40541
256040	147021
256092	84981
256274	77147
25636	157879
25643	62541
256591	56411
256687	228311
2567	1032
256740	87183
25678	72543
256917	934
256924	15892
256961	58375
256962	72960
257	3556
25704	12058
257087	18500
257088	21673
257091	52803
25719	94155
257211	17698
257344	10965
257445	65630
2575	19665
25763	30422
25769	94220
2577	172
25784	143430
25786	15672
25793	20019
257932	1496406
258489	11343
258509	68573
258755	1012105
25941	94918
25968	47201
259693	2127
259694	63820
25975	85563
25983	101542
259943	607
26022	35736
260346	75035
26039	19665
2604	1152
260778	588015
260947	57777
261	3632
2610	26481
261023	65167
26171	64045
2619	6159
2621	5149
262500	57270
262504	57270
262543	119953
26268	30422
26306	122449
26320	1614
263503	57414
26352	35689
2636	26648
26367	80602
2637	11676
26371	54441
26388	95320
26389	35453
2639	1243
26390	20907
2642	18323
26428	19840
264644	83281
264656	2176
26466	41041
264660	2036
26486	2689
2649	7467
264999	119665
26518	56383
2652	27571
265208	12786
2655	24
26602	53178
266034	8789
2661	27728
266102	1030160
26618	42994
2662	16848
266396	35453
2666	21085
266647	36588
26665	95972
2667	26849
26672	116100
26673	194915
266856	76998
266857	1314011
26688	130837
2669	21370
26710	232937
26748	102445
2675	11614
267860	132239
26791	114925
267935	488
268	510
26815	76447
268171	28898
268238	18844
26837	1058257
26843	66203
2687	11770
268917	1645102
268920	29214
26899	42952
269057	1196522
26916	94471
26963	96676
2698	4499
27004	96745
27022	12962
27023	223909
